timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1413394882805760512,-1.059497698,0.472487966,1.310618151,0.418497140,-0.541847048,-0.575475847,0.447313614
1413394882855760384,-1.060263162,0.472221946,1.310616154,0.418443068,-0.542004972,-0.575383047,0.447292252
1413394882905760512,-1.060813745,0.472059010,1.310616218,0.418587362,-0.542039253,-0.575303605,0.447217878
1413394882955760384,-1.061141888,0.471872249,1.310623304,0.418603791,-0.542107779,-0.575257035,0.447179344
1413394883005760512,-1.061385993,0.471741574,1.310567429,0.418488045,-0.542168085,-0.575285840,0.447177511
1413394883055760384,-1.061517677,0.471661221,1.310582715,0.418453053,-0.542145562,-0.575328525,0.447182648
1413394883105760512,-1.061598610,0.471593754,1.310563563,0.418426158,-0.542144251,-0.575312002,0.447230658
1413394883155760384,-1.061658456,0.471634780,1.310580856,0.418511222,-0.542101933,-0.575296060,0.447222869
1413394883205760512,-1.061658107,0.471692211,1.310581002,0.418559944,-0.542151438,-0.575207754,0.447230847
1413394883255760384,-1.061640841,0.471732223,1.310607596,0.418526146,-0.542222405,-0.575154181,0.447245343
1413394883305760512,-1.061581538,0.471783868,1.310619534,0.418495448,-0.542240212,-0.575172705,0.447228657
1413394883355760384,-1.061510497,0.471779174,1.310647467,0.418352071,-0.542263663,-0.575211399,0.447284598
1413394883405760512,-1.061496644,0.471820655,1.310679087,0.418357851,-0.542208695,-0.575240608,0.447308264
1413394883455760384,-1.061415725,0.471887874,1.310713627,0.418353085,-0.542174196,-0.575266621,0.447321083
1413394883505760512,-1.061371753,0.471951760,1.310729872,0.418417675,-0.542166698,-0.575234826,0.447310648
1413394883555760384,-1.061350680,0.472051071,1.310772592,0.418435964,-0.542204426,-0.575240328,0.447240728
1413394883605760512,-1.061377817,0.471982577,1.310886708,0.418296749,-0.542111933,-0.575713169,0.446874511
1413394883655760384,-1.061233879,0.471857848,1.310945961,0.418123485,-0.542020840,-0.575725511,0.447131185
1413394883705760512,-1.061200852,0.471863963,1.310835990,0.418013437,-0.542277737,-0.575289433,0.447483732
1413394883755760384,-1.061203675,0.471792256,1.310825451,0.418137949,-0.542200171,-0.575422497,0.447290265
1413394883805760512,-1.061111978,0.471742726,1.310714068,0.418258374,-0.542181813,-0.575478173,0.447128266
1413394883855760384,-1.061036883,0.471762219,1.310653927,0.418209757,-0.542302887,-0.575274325,0.447289200
1413394883905760512,-1.061007957,0.471806952,1.310581411,0.418283092,-0.542309177,-0.575147583,0.447375982
1413394883955760384,-1.060983884,0.471764837,1.310501361,0.418221387,-0.542290462,-0.575354982,0.447189636
1413394884005760512,-1.060970230,0.471817906,1.310496057,0.418386525,-0.542272267,-0.575202159,0.447253820
1413394884055760384,-1.061026629,0.471787523,1.310486195,0.418239674,-0.542337207,-0.575154847,0.447373256
1413394884105760512,-1.061103250,0.471839574,1.310448860,0.418392818,-0.542282500,-0.575202953,0.447234506
1413394884155760384,-1.061143029,0.471829054,1.310438214,0.418199267,-0.542385953,-0.575223853,0.447263200
1413394884205760512,-1.061123352,0.471893085,1.310500096,0.418398326,-0.542332220,-0.575106848,0.447292653
1413394884255760384,-1.061081719,0.471875536,1.310528631,0.418218572,-0.542365649,-0.575221478,0.447272826
1413394884305760512,-1.061130991,0.471857530,1.310577887,0.418230369,-0.542371078,-0.575243641,0.447226705
1413394884355760384,-1.061160186,0.471786708,1.310650379,0.418222897,-0.542298066,-0.575385098,0.447140252
1413394884405760512,-1.061105196,0.471751407,1.310646384,0.418143724,-0.542331265,-0.575280099,0.447309102
1413394884455760384,-1.061100490,0.471799107,1.310738564,0.418221268,-0.542405427,-0.575267022,0.447163480
1413394884505760512,-1.061183988,0.471738449,1.310719771,0.418092914,-0.542473899,-0.575362906,0.447077075
1413394884555760384,-1.061137867,0.471718338,1.310742864,0.418196060,-0.542397040,-0.575341082,0.447101941
1413394884605760512,-1.061139698,0.471792505,1.310703732,0.418210405,-0.542491906,-0.575226006,0.447121495
1413394884655760384,-1.061168189,0.471821931,1.310672714,0.418200756,-0.542508961,-0.575179670,0.447169433
1413394884705760512,-1.061116790,0.471854010,1.310728039,0.418285875,-0.542445332,-0.575231723,0.447100048
1413394884755760384,-1.061141493,0.471918795,1.310703926,0.418329930,-0.542469353,-0.575224462,0.447039023
1413394884805760512,-1.061153930,0.471864502,1.310775738,0.418171750,-0.542428279,-0.575242247,0.447213939
