# timestamp tx ty tz qx qy qz qw
1403715275.512143135 0.893467243 2.162240787 1.011226931 -0.625556433 0.544607692 -0.360693211 0.426593505
1403715275.562143087 0.893390804 2.162282708 1.011225416 -0.625497672 0.544649093 -0.360699837 0.426621208
1403715275.612143278 0.893175402 2.162458602 1.011236696 -0.625494777 0.544700399 -0.360657147 0.426596041
1403715275.662142992 0.892842273 2.162818428 1.011293609 -0.625468459 0.544734499 -0.360611936 0.426629305
1403715275.712143183 0.892435835 2.163359118 1.011359343 -0.625503643 0.544716971 -0.360556112 0.426647283
1403715275.762143135 0.891911554 2.164024698 1.011479399 -0.625492106 0.544744094 -0.360511911 0.426666919
1403715275.812143087 0.891273933 2.164801625 1.011652356 -0.625460024 0.544791459 -0.360485727 0.426675597
1403715275.862143040 0.890499689 2.165701456 1.011936427 -0.625350609 0.544751108 -0.360574527 0.426812438
1403715275.912143230 0.889612285 2.166771553 1.012318093 -0.625257097 0.544756868 -0.360662833 0.426867471
1403715275.962142944 0.888471283 2.167982924 1.012898047 -0.624991806 0.544555996 -0.360987003 0.427238098
1403715276.012143135 0.887408351 2.169345605 1.013413381 -0.624845673 0.544642954 -0.360994834 0.427334374
1403715276.062143087 0.893493573 2.161853727 1.011945945 -0.624696864 0.546203411 -0.358447482 0.427704412
1403715276.112143278 0.893523306 2.161962450 1.011762370 -0.624869507 0.546303858 -0.358234386 0.427502419
1403715276.162142992 0.893306931 2.162033415 1.011580794 -0.624749215 0.546334140 -0.358234151 0.427639707
1403715276.212143183 0.893110644 2.162117729 1.011447426 -0.624879685 0.546296652 -0.358230896 0.427499675
1403715276.262143135 0.892941563 2.162178719 1.011311599 -0.624842980 0.546365550 -0.358170332 0.427516021
1403715276.312143087 0.892788169 2.162249433 1.011134707 -0.624885282 0.546387787 -0.358132287 0.427457643
1403715276.362143040 0.892606598 2.162363060 1.011077647 -0.624916308 0.546415135 -0.358098493 0.427405635
1403715276.412143230 0.892394084 2.162524565 1.011059066 -0.624945839 0.546438637 -0.358050093 0.427372958
1403715276.462142944 0.892153715 2.162729825 1.011058029 -0.624926004 0.546396069 -0.358130988 0.427388607
1403715276.512143135 0.891788845 2.162917210 1.011280004 -0.624752404 0.546237029 -0.358243430 0.427751314
1403715276.562143087 0.891568526 2.163061861 1.011436421 -0.624783343 0.546312699 -0.358237687 0.427614276
1403715276.612143278 0.891450187 2.163272221 1.011242424 -0.624889014 0.546389718 -0.358117251 0.427462315
1403715276.662142992 0.893925483 2.161448982 1.011835721 -0.624839364 0.546651699 -0.357735733 0.427519396
1403715276.712143183 0.893839720 2.161598514 1.011700427 -0.624811129 0.546534247 -0.357878946 0.427590962
1403715276.762143135 0.893758266 2.161624094 1.011769037 -0.624663654 0.546472548 -0.357926853 0.427845114
1403715276.812143087 0.893912525 2.161677636 1.011625183 -0.624709740 0.546552242 -0.357852572 0.427738150
1403715276.862143040 0.894035089 2.161682231 1.011727685 -0.624693654 0.546554749 -0.357880633 0.427734963
1403715276.912143230 0.893988071 2.161699640 1.011695105 -0.624514112 0.546429507 -0.358010023 0.428048761
1403715276.962142944 0.893914252 2.161708667 1.011447475 -0.624379289 0.546247409 -0.358245353 0.428280911
1403715277.012143135 0.893809070 2.161489949 1.011222758 -0.624243626 0.546220772 -0.358250738 0.428508078
1403715277.062143087 0.893890117 2.161173445 1.010989150 -0.624365443 0.546289990 -0.358133257 0.428340530
1403715277.112143278 0.893773933 2.161015975 1.010813610 -0.624316129 0.546185499 -0.358271234 0.428430268
1403715277.162142992 0.893718080 2.160986259 1.010856482 -0.624382870 0.546138059 -0.358273001 0.428392004
1403715277.212143183 0.893208183 2.160894101 1.011193166 -0.624296583 0.546318339 -0.358097575 0.428434564
1403715277.262143135 0.892619777 2.160927837 1.011782581 -0.624447700 0.546346221 -0.358213986 0.428081320
1403715277.312143087 0.892153219 2.160971244 1.012574828 -0.624500626 0.546577185 -0.358007733 0.427881775
1403715277.362143040 0.891691826 2.161132543 1.013673002 -0.624740194 0.546505456 -0.358087294 0.427556974
1403715277.412143230 0.891313549 2.161174189 1.014773791 -0.624701241 0.546562866 -0.358010544 0.427604775
1403715277.462142944 0.891221953 2.161207111 1.015804726 -0.624671425 0.546634579 -0.357910767 0.427640188
1403715277.512143135 0.891714911 2.161417063 1.016558074 -0.624786958 0.546723079 -0.357819909 0.427434258
1403715277.562143087 0.892039962 2.161543622 1.017206450 -0.624823065 0.546492348 -0.358069247 0.427467737
1403715277.612143278 0.892386676 2.161623643 1.017193880 -0.624874500 0.546594530 -0.357846361 0.427448547
1403715277.662142992 0.892764969 2.161736122 1.017145466 -0.624730572 0.546657351 -0.357821063 0.427599744
1403715277.712143183 0.892934672 2.161743622 1.017262189 -0.624784556 0.546598152 -0.357831729 0.427587620
1403715277.762143135 0.893072875 2.161808180 1.017338115 -0.624704954 0.546591579 -0.357828067 0.427715373
1403715277.812143087 0.893162535 2.161884902 1.017148829 -0.624866343 0.546391934 -0.358092455 0.427513393
1403715277.862143040 0.893375310 2.161647909 1.016860691 -0.624761624 0.546871824 -0.357549648 0.427507159
1403715277.912143230 0.893441536 2.161689916 1.016828617 -0.624960992 0.546482484 -0.358049153 0.427295516
1403715277.962142944 0.893556084 2.161669005 1.016895884 -0.624707137 0.546475273 -0.357995534 0.427720664
1403715278.012143135 0.893877657 2.161642467 1.016688065 -0.624793713 0.546629541 -0.357731710 0.427617801
1403715278.062143087 0.894022573 2.161802415 1.016366416 -0.624811832 0.546399857 -0.358021826 0.427642074
1403715278.112143278 0.893953400 2.161971481 1.016221074 -0.624563547 0.546309705 -0.358305430 0.427882345
1403715278.162142992 0.894062933 2.162048444 1.016142888 -0.624607272 0.546488439 -0.357884435 0.427942604
1403715278.212143183 0.894137984 2.161979309 1.015860681 -0.624560282 0.546355004 -0.357972646 0.428107754
1403715278.262143135 0.893747657 2.161773235 1.015639196 -0.624395644 0.546115172 -0.358605881 0.428123955
1403715278.312143087 0.893463636 2.161389818 1.015949021 -0.623663467 0.546552576 -0.359076385 0.428238615
1403715278.362143040 0.893249460 2.160965835 1.016672364 -0.622875135 0.546764458 -0.360190953 0.428179484
1403715278.412143230 0.893584682 2.160814734 1.017570560 -0.622577185 0.546785822 -0.361059465 0.427853919
1403715278.462142944 0.894932092 2.160963915 1.018693430 -0.621174320 0.547118798 -0.361612307 0.428998863
1403715278.512143135 0.897524711 2.161712567 1.020461970 -0.619509451 0.547133359 -0.362842827 0.430346617
1403715278.562143087 0.901061916 2.162908546 1.024001373 -0.616349811 0.546397328 -0.365181723 0.433826208
1403715278.612143278 0.905770254 2.164455718 1.029515661 -0.613255189 0.545662897 -0.367294598 0.437338261
1403715278.662142992 0.911840942 2.166882283 1.036956239 -0.612483766 0.544612369 -0.369249027 0.438082367
1403715278.712143183 0.919097326 2.169398276 1.047045726 -0.610298828 0.545037642 -0.369209838 0.440628420
1403715278.762143135 0.926935513 2.172068654 1.060077309 -0.607650687 0.544578088 -0.370124111 0.444075997
1403715278.812143087 0.935280739 2.174889603 1.075276016 -0.605913848 0.543942222 -0.370886792 0.446585104
1403715278.862143040 0.943839876 2.177494446 1.092797247 -0.603877166 0.543112130 -0.371725791 0.449645994
1403715278.912143230 0.952198065 2.179914940 1.110907321 -0.603486865 0.542839569 -0.371954312 0.450309667
1403715278.962142944 0.959683754 2.182148686 1.128654558 -0.603109878 0.542285658 -0.372767170 0.450809691
1403715279.012143135 0.967074451 2.184126557 1.142619130 -0.603289926 0.541638663 -0.373714391 0.450562291
1403715279.062143087 0.973988891 2.186146652 1.151505093 -0.603542627 0.541558010 -0.373826870 0.450227376
