# timestamp tx ty tz qx qy qz qw
1413394884.805760622 -1.063232136 0.407391978 1.398494435 -0.544775281 -0.578930894 0.442568254 0.414960545
1413394884.855760574 -1.062955968 0.407503278 1.398583043 -0.544723107 -0.578935843 0.442550326 0.415041246
1413394884.905760527 -1.062524426 0.407771690 1.398626798 -0.544875591 -0.578876279 0.442531254 0.414944495
1413394884.955760479 -1.061789400 0.408002717 1.398627714 -0.544800038 -0.578841170 0.442643211 0.414973260
1413394885.005760670 -1.060744245 0.408419038 1.398660041 -0.544842003 -0.578788740 0.442643457 0.414991031
1413394885.055760384 -1.059552654 0.408908158 1.398706098 -0.544856837 -0.578834817 0.442707708 0.414838724
1413394885.105760574 -1.058094371 0.409568222 1.398831124 -0.544923836 -0.578786113 0.442672843 0.414855881
1413394885.155760527 -1.056379426 0.410327910 1.398968336 -0.544914397 -0.578748831 0.442694094 0.414897612
1413394885.205760717 -1.054535927 0.411167538 1.399127986 -0.544964612 -0.578808490 0.442695363 0.414747055
1413394885.255760431 -1.052377393 0.412190142 1.399353108 -0.545005513 -0.578733345 0.442666953 0.414828488
1413394885.305760622 -1.049958755 0.413288056 1.399584982 -0.545012888 -0.578776034 0.442687249 0.414737573
1413394885.355760574 -1.063564383 0.407501746 1.398836136 -0.546083238 -0.581841437 0.438810300 0.413157549
1413394885.405760527 -1.063568823 0.407593766 1.399007693 -0.546099927 -0.581725229 0.438833339 0.413274641
1413394885.455760479 -1.063587235 0.407693904 1.399166332 -0.546103533 -0.581751093 0.438806326 0.413262150
1413394885.505760670 -1.063611799 0.407814432 1.399306119 -0.546135531 -0.581816305 0.438815113 0.413118706
1413394885.555760384 -1.063560193 0.407989425 1.399469297 -0.546086580 -0.581801360 0.438781341 0.413240318
1413394885.605760574 -1.063554934 0.408216546 1.399670390 -0.546070588 -0.581763183 0.438791156 0.413304770
1413394885.655760527 -1.063603148 0.408396835 1.399869415 -0.546155773 -0.581781623 0.438802722 0.413153949
1413394885.705760717 -1.063675133 0.408514867 1.400081296 -0.546096036 -0.581834873 0.438759993 0.413203302
1413394885.755760431 -1.063800317 0.408662146 1.400273757 -0.546126090 -0.581779738 0.438739031 0.413263467
1413394885.805760622 -1.063951858 0.408839616 1.400514330 -0.546155844 -0.581763638 0.438762004 0.413222418
1413394885.855760574 -1.064085718 0.409042788 1.400735597 -0.546117508 -0.581813196 0.438722513 0.413245241
1413394885.905760527 -1.064283718 0.409318987 1.401005479 -0.546227173 -0.581851515 0.438501850 0.413280556
1413394885.955760479 -1.063876811 0.406826137 1.398707074 -0.545865055 -0.582248178 0.438435440 0.413270814
1413394886.005760670 -1.063779425 0.406895175 1.398730795 -0.546259366 -0.581772267 0.438357869 0.413502253
1413394886.055760384 -1.063754818 0.406792297 1.398732635 -0.546082398 -0.581984939 0.438295472 0.413502871
1413394886.105760574 -1.063654407 0.406997559 1.398768231 -0.546077378 -0.582049085 0.438316908 0.413396478
1413394886.155760527 -1.063512438 0.407075156 1.398897902 -0.546176012 -0.582032458 0.438298178 0.413309434
1413394886.205760717 -1.063420906 0.407177175 1.399028352 -0.546177795 -0.582139266 0.438176259 0.413285927
1413394886.255760431 -1.063382654 0.407207413 1.399227329 -0.546249175 -0.582217257 0.438041041 0.413225061
1413394886.305760622 -1.063497490 0.407166770 1.399346383 -0.546281010 -0.582449379 0.437818925 0.413091233
1413394886.355760574 -1.063674228 0.407169273 1.399559257 -0.546536628 -0.582762169 0.437393262 0.412762769
1413394886.405760527 -1.063755775 0.407183434 1.399818565 -0.546666139 -0.582941960 0.437210483 0.412530965
