# timestamp tx ty tz qx qy qz qw
1403715526.012143135 0.538346256 2.007686295 1.034432063 -0.411347443 0.703642851 -0.514880077 0.265666194
1403715526.062143087 0.538402813 2.007848148 1.034499499 -0.411263937 0.703631362 -0.514954318 0.265682012
1403715526.112143278 0.538519379 2.008103609 1.034580037 -0.411266274 0.703714814 -0.514823747 0.265710411
1403715526.162142992 0.538655447 2.008556397 1.034713544 -0.411233847 0.703711026 -0.514857432 0.265705363
1403715526.212143183 0.538839489 2.009141723 1.034893532 -0.411233560 0.703768797 -0.514795070 0.265673625
1403715526.262143135 0.539078595 2.009862647 1.035174486 -0.411170133 0.703826147 -0.514760633 0.265686596
1403715526.312143087 0.539360727 2.010721335 1.035531794 -0.411151611 0.703855248 -0.514759147 0.265641043
1403715526.362143040 0.539699693 2.011710522 1.035946841 -0.411188954 0.703886307 -0.514649443 0.265713494
1403715526.412143230 0.540029668 2.012891243 1.036453376 -0.411174331 0.703867793 -0.514647014 0.265789861
1403715526.462142944 0.540403691 2.014185572 1.037027849 -0.411143999 0.703918423 -0.514620931 0.265753200
1403715526.512143135 0.540782954 2.015583280 1.037698336 -0.411096768 0.703938222 -0.514625102 0.265765747
1403715526.562143087 0.537999753 2.007246595 1.034691648 -0.409782720 0.704936473 -0.513309249 0.267686955
1403715526.612143278 0.537856000 2.007293406 1.034786232 -0.409771831 0.704944984 -0.513290467 0.267717224
1403715526.662142992 0.537695323 2.007339314 1.034857933 -0.409788237 0.704951694 -0.513275210 0.267703695
1403715526.712143183 0.537479234 2.007387984 1.034959811 -0.409770243 0.704965111 -0.513262684 0.267719924
1403715526.762143135 0.537241170 2.007431607 1.035103801 -0.409782971 0.704965919 -0.513263726 0.267696315
1403715526.812143087 0.536983997 2.007479731 1.035239801 -0.409752364 0.704986099 -0.513252079 0.267712353
1403715526.862143040 0.536706143 2.007533603 1.035395935 -0.409747667 0.704999003 -0.513248114 0.267693160
1403715526.912143230 0.536339026 2.007592687 1.035876500 -0.409616689 0.705008640 -0.513291408 0.267785206
1403715526.962142944 0.536041361 2.007578151 1.035954588 -0.409682034 0.705100323 -0.513174284 0.267668302
1403715527.012143135 0.535635091 2.007672702 1.035889027 -0.409718806 0.705025742 -0.513260125 0.267643882
