timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1413393213505760512,-1.079313577,0.537324786,1.307660301,0.437423889,-0.564350179,-0.552427684,0.430107976
1413393213555760384,-1.080590215,0.537244572,1.307456478,0.437417269,-0.564385513,-0.552398054,0.430106401
1413393213605760512,-1.081501257,0.537192503,1.307305726,0.437390671,-0.564450337,-0.552342514,0.430119710
1413393213655760384,-1.082080289,0.537160861,1.307234998,0.437397425,-0.564483393,-0.552310698,0.430110317
1413393213705760512,-1.082422122,0.537091666,1.307163835,0.437344179,-0.564496167,-0.552299931,0.430161518
1413393213755760384,-1.082569854,0.537047317,1.307140136,0.437258388,-0.564531617,-0.552312849,0.430185626
1413393213805760512,-1.082584987,0.537036519,1.307072235,0.437266208,-0.564549950,-0.552301883,0.430167697
1413393213855760384,-1.082537427,0.537004200,1.307073506,0.437261618,-0.564564893,-0.552275344,0.430186823
1413393213905760512,-1.082410226,0.536970665,1.307088927,0.437144495,-0.564636511,-0.552324952,0.430148170
1413393213955760384,-1.082281928,0.536873425,1.307160795,0.437035273,-0.564645771,-0.552394301,0.430157947
1413393214005760512,-1.082240576,0.536867383,1.307360371,0.436884643,-0.564721047,-0.552448654,0.430142340
1413393214055760384,-1.082072077,0.536984262,1.307344003,0.437171715,-0.564850881,-0.552211005,0.429985326
1413393214105760512,-1.082011032,0.537051516,1.307392621,0.436889724,-0.565005222,-0.552324147,0.429923836
1413393214155760384,-1.081944166,0.537064847,1.307362383,0.436990590,-0.564901712,-0.552279598,0.430014564
1413393214205760512,-1.081837582,0.537006676,1.307357971,0.436767299,-0.565015778,-0.552256966,0.430120611
1413393214255760384,-1.081862562,0.537075871,1.307345984,0.436949548,-0.564876481,-0.552313281,0.430046152
1413393214305760512,-1.081809281,0.536956984,1.307258745,0.436857025,-0.564961896,-0.552265386,0.430089456
1413393214355760384,-1.081766987,0.536937315,1.307199729,0.436836534,-0.564965727,-0.552213442,0.430171925
1413393214405760512,-1.081776916,0.536949466,1.307195997,0.436857210,-0.564938705,-0.552283006,0.430097104
1413393214455760384,-1.081748974,0.536934230,1.307172352,0.436795260,-0.564937151,-0.552206929,0.430259716
1413393214505760512,-1.081728722,0.537001201,1.307154828,0.436843788,-0.564929932,-0.552255774,0.430157223
1413393214555760384,-1.081676753,0.536974303,1.307131496,0.436728338,-0.564980529,-0.552165729,0.430323562
1413393214605760512,-1.081627751,0.536977512,1.307103562,0.436764745,-0.564971992,-0.552212934,0.430237239
1413393214655760384,-1.081593462,0.536932926,1.307114597,0.436712071,-0.564995903,-0.552170179,0.430314176
1413393214705760512,-1.081576397,0.536869245,1.307089596,0.436680171,-0.565000121,-0.552130159,0.430392356
1413393214755760384,-1.081572050,0.536855750,1.307066290,0.436713488,-0.565000102,-0.552143948,0.430340882
1413393214805760512,-1.081561539,0.536823098,1.307002933,0.436637845,-0.565060128,-0.552072096,0.430430999
