timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1413393213505760512,-1.076914000,0.492415000,1.329825000,0.606358040,-0.005771000,-0.795122052,0.008806001
1413393213555760384,-1.078194000,0.492336000,1.329624000,0.606352767,-0.005816998,-0.795125694,0.008809997
1413393213605760512,-1.079110000,0.492287000,1.329480000,0.606344208,-0.005902002,-0.795131272,0.008839003
1413393213655760384,-1.079692998,0.492256000,1.329411000,0.606342986,-0.005947999,-0.795131983,0.008828000
1413393213705760512,-1.080032000,0.492190000,1.329346000,0.606341267,-0.005964003,-0.795132350,0.008902004
1413393213755760384,-1.080179000,0.492149000,1.329329000,0.606297051,-0.005980001,-0.795165067,0.008980001
1413393213805760512,-1.080196999,0.492138000,1.329261000,0.606290235,-0.006001003,-0.795170309,0.008962003
1413393213855760384,-1.080150001,0.492107000,1.329265000,0.606300851,-0.006029998,-0.795161804,0.008978998
1413393213905760512,-1.080027000,0.492076000,1.329286000,0.606189784,-0.006046998,-0.795245716,0.009034997
1413393213955760384,-1.079895000,0.491981000,1.329362000,0.606117898,-0.006004999,-0.795299866,0.009118998
1413393214005760512,-1.079856000,0.491979000,1.329570000,0.605999116,-0.006021001,-0.795389152,0.009215002
1413393214055760384,-1.079718000,0.492090000,1.329545000,0.606097048,-0.006282001,-0.795316064,0.008903001
1413393214105760512,-1.079664000,0.492164000,1.329608000,0.605851868,-0.006313999,-0.795500826,0.009059998
1413393214155760384,-1.079587002,0.492176000,1.329574000,0.605987791,-0.006269997,-0.795397728,0.009051996
1413393214205760512,-1.079479000,0.492129000,1.329592000,0.605904048,-0.006366001,-0.795458063,0.009286001
1413393214255760384,-1.079500000,0.492188000,1.329559000,0.605980198,-0.006228002,-0.795403260,0.009103003
1413393214305760512,-1.079449999,0.492074999,1.329484000,0.605945737,-0.006321995,-0.795427656,0.009199998
1413393214355760384,-1.079404001,0.492059000,1.329432000,0.605989896,-0.006360001,-0.795392864,0.009272998
1413393214405760512,-1.079415000,0.492067000,1.329420000,0.605950913,-0.006292999,-0.795423885,0.009204999
1413393214455760384,-1.079378000,0.492059000,1.329410000,0.606022228,-0.006343002,-0.795367299,0.009364004
1413393214505760512,-1.079363000,0.492121000,1.329383000,0.605983990,-0.006305000,-0.795397987,0.009257000
1413393214555760384,-1.079305000,0.492104000,1.329379000,0.606020204,-0.006402002,-0.795367268,0.009457003
1413393214605760512,-1.079260000,0.492103000,1.329343000,0.605984723,-0.006363997,-0.795395636,0.009369996
1413393214655760384,-1.079223001,0.492063000,1.329363000,0.606002007,-0.006410000,-0.795381009,0.009461998
1413393214705760512,-1.079202000,0.492003000,1.329345000,0.606034854,-0.006439998,-0.795354808,0.009539998
1413393214755760384,-1.079201000,0.491987000,1.329317000,0.606022189,-0.006431002,-0.795365248,0.009480003
1413393214805760512,-1.079189999,0.491961000,1.329267000,0.606032927,-0.006522999,-0.795354902,0.009597999
1413393214855760384,-1.079177001,0.491970000,1.329238000,0.606033189,-0.006530001,-0.795355247,0.009548002
1413393214905760512,-1.079167000,0.491986000,1.329229000,0.606019274,-0.006500003,-0.795366359,0.009526004
1413393214955760384,-1.079140000,0.491982000,1.329283000,0.606018113,-0.006547001,-0.795366149,0.009585002
1413393215005760512,-1.079111000,0.491987000,1.329384000,0.605997104,-0.006580001,-0.795382137,0.009564002
1413393215055760384,-1.079109000,0.492047000,1.329522000,0.605805825,-0.006559998,-0.795531771,0.009244997
1413393215105760512,-1.079148000,0.492026000,1.329517000,0.605740901,-0.006642999,-0.795574869,0.009718998
1413393215155760384,-1.079185001,0.492010000,1.329454000,0.605895748,-0.006556999,-0.795458670,0.009635993
1413393215205760512,-1.079233000,0.492040000,1.329450000,0.605769749,-0.006458997,-0.795555671,0.009615996
1413393215255760384,-1.079270000,0.492009000,1.329388000,0.605835269,-0.006550003,-0.795504353,0.009672004
1413393215305760512,-1.079288999,0.492042001,1.329391000,0.605810127,-0.006547003,-0.795524167,0.009619000
1413393215355760384,-1.079274001,0.492032000,1.329374000,0.605826808,-0.006618998,-0.795510748,0.009628996
1413393215405760512,-1.079174000,0.492056000,1.329461000,0.605646237,-0.006668003,-0.795647312,0.009671004
1413393215455760384,-1.079198000,0.492081000,1.329549000,0.605482334,-0.006562004,-0.795773439,0.009629005
1413393215505760512,-1.079254000,0.492071000,1.329611000,0.605356820,-0.006721998,-0.795866763,0.009696997
1413393215555760384,-1.079381000,0.492120000,1.329775000,0.605251995,-0.006699000,-0.795946994,0.009671000
1413393215605760512,-1.079676000,0.492136000,1.329856000,0.605213773,-0.006636998,-0.795977701,0.009577996
1413393215655760384,-1.079993000,0.492130999,1.329966999,0.605003841,-0.006840999,-0.796132787,0.009805000
1413393215705760512,-1.080197000,0.492194000,1.330052000,0.604386874,-0.006851999,-0.796600834,0.009831998
1413393215755760384,-1.080132000,0.492188000,1.330046000,0.603905135,-0.006827002,-0.796967178,0.009762002
1413393215805760512,-1.079919997,0.492178001,1.330147000,0.603546114,-0.006720000,-0.797240157,0.009750005
1413393215855760384,-1.079712002,0.492249000,1.330103999,0.603247929,-0.006729999,-0.797464914,0.009816001
1413393215905760512,-1.079633000,0.492256000,1.330043000,0.603154058,-0.006751001,-0.797534077,0.009950001
1413393215955760384,-1.079637000,0.492261000,1.330085000,0.603102920,-0.006894999,-0.797568895,0.010157999
1413393216005760512,-1.079455000,0.492252000,1.330213000,0.603238839,-0.006746998,-0.797469787,0.009965997
1413393216055760384,-1.079482000,0.492139000,1.330328000,0.603270037,-0.006532000,-0.797451049,0.009717001
