timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403715524912143104,0.549371424,2.050947922,0.945595339,0.265585768,-0.411600947,0.703193081,-0.515333244
1403715524962142976,0.549133397,2.050356565,0.945335944,0.265665923,-0.411527389,0.703215578,-0.515319975
1403715525012143104,0.548964073,2.049945788,0.945165403,0.265770501,-0.411453094,0.703218472,-0.515321427
1403715525062142976,0.548778891,2.049625225,0.944997084,0.265800135,-0.411528895,0.703219660,-0.515243988
1403715525112143104,0.548602480,2.049354010,0.944910853,0.265933606,-0.411383034,0.703329567,-0.515141569
1403715525162142976,0.548476050,2.049136849,0.944825328,0.265887624,-0.411409057,0.703325084,-0.515150643
1403715525212143104,0.548438557,2.049052077,0.944795041,0.265937786,-0.411187175,0.703481205,-0.515088726
1403715525262142976,0.548455801,2.049010921,0.944801337,0.265758611,-0.410978468,0.703606935,-0.515176028
1403715525312143104,0.548523727,2.049042993,0.944779942,0.265745856,-0.411012446,0.703683749,-0.515050571
1403715525362142976,0.548622625,2.049074136,0.944813007,0.265747103,-0.411036188,0.703756242,-0.514931920
1403715525412143104,0.548671035,2.049153276,0.944839319,0.265791578,-0.411092577,0.703770839,-0.514843993
1403715525462142976,0.548735748,2.049299264,0.944828495,0.265849035,-0.411257448,0.703776530,-0.514674846
1403715525512143104,0.548796625,2.049331873,0.944829606,0.265777597,-0.411292362,0.703761020,-0.514705050
1403715525562142976,0.548824477,2.049320671,0.944840158,0.265776777,-0.411231268,0.703839041,-0.514647601
1403715525612143104,0.548819897,2.049244271,0.944849296,0.265566956,-0.411207129,0.703937106,-0.514641078
1403715525662142976,0.548781085,2.049139102,0.944893376,0.265379386,-0.410974828,0.704083972,-0.514722480
1403715525712143104,0.548731621,2.049180677,0.944944028,0.265394577,-0.411141587,0.703949927,-0.514764814
1403715525762142976,0.548721446,2.049257686,0.945027675,0.265524947,-0.411187074,0.703916024,-0.514707610
1403715525812143104,0.548773839,2.049363324,0.945077954,0.265564143,-0.411358372,0.703819697,-0.514682242
1403715525862142976,0.548846738,2.049525217,0.945163597,0.265668254,-0.411540323,0.703723370,-0.514614769
1403715525912143104,0.548850584,2.049564227,0.945309549,0.265663334,-0.411436220,0.703674372,-0.514767529
1403715525962142976,0.548824809,2.049613676,0.945404082,0.265650551,-0.411350629,0.703634635,-0.514896829
1403715526012143104,0.548848244,2.049696330,0.945422854,0.265666192,-0.411347441,0.703642851,-0.514880078
1403715526062142976,0.548868941,2.049739720,0.945468873,0.265689191,-0.411280304,0.703610287,-0.514966338
1403715526112143104,0.548864389,2.049738571,0.945466260,0.265706112,-0.411294959,0.703656249,-0.514883095
1403715526162142976,0.548851292,2.049756360,0.945435430,0.265716095,-0.411277441,0.703632688,-0.514924134
1403715526212143104,0.548824866,2.049763037,0.945383171,0.265688196,-0.411283963,0.703653719,-0.514904581
1403715526262142976,0.548826919,2.049761920,0.945353489,0.265711291,-0.411239358,0.703687206,-0.514882527
1403715526312143104,0.548824006,2.049730104,0.945330820,0.265675692,-0.411219551,0.703696959,-0.514903387
1403715526362142976,0.548834570,2.049701445,0.945297321,0.265727774,-0.411258689,0.703710172,-0.514827190
1403715526412143104,0.548828308,2.049713391,0.945281056,0.265815098,-0.411248868,0.703673824,-0.514839637
1403715526462142976,0.548826196,2.049705917,0.945266575,0.265800094,-0.411233221,0.703701623,-0.514821885
1403715526512143104,0.548802918,2.049657024,0.945277660,0.265823766,-0.411200723,0.703696626,-0.514842451
1403715526562142976,0.548803025,2.049624411,0.945298475,0.265870284,-0.411142639,0.703724360,-0.514826910
1403715526612143104,0.548812200,2.049617018,0.945305421,0.265918118,-0.411121527,0.703741597,-0.514795503
1403715526662142976,0.548818369,2.049598022,0.945273249,0.265927483,-0.411129090,0.703750444,-0.514772531
1403715526712143104,0.548804260,2.049585891,0.945256581,0.265970634,-0.411104809,0.703766287,-0.514747969
1403715526762142976,0.548785209,2.049561774,0.945271058,0.265973483,-0.411110565,0.703769055,-0.514738116
1403715526812143104,0.548778353,2.049553690,0.945278039,0.266008642,-0.411079027,0.703788792,-0.514718149
1403715526862142976,0.548769455,2.049555999,0.945293180,0.266011409,-0.411066641,0.703803250,-0.514706841
1403715526912143104,0.548724116,2.049586778,0.945618176,0.266108331,-0.410955893,0.703820553,-0.514721516
1403715526962142976,0.548697964,2.049551264,0.945615025,0.266020489,-0.411010684,0.703912605,-0.514597281
1403715527012143104,0.548610976,2.049590756,0.945409981,0.266014676,-0.411042869,0.703849608,-0.514660744
1403715527062142976,0.548605647,2.049744670,0.945412836,0.266091514,-0.410994409,0.703922679,-0.514559776
1403715527112143104,0.548478182,2.049681282,0.945329028,0.266012521,-0.411071764,0.703898016,-0.514572567
1403715527162142976,0.548506553,2.049672431,0.945188398,0.266100692,-0.410991535,0.703897764,-0.514591409
1403715527212143104,0.548590120,2.049659185,0.945187911,0.266080001,-0.411001468,0.704005470,-0.514446814
1403715527262142976,0.548532762,2.049601259,0.945141157,0.266047461,-0.411020581,0.703981964,-0.514480539
1403715527312143104,0.548511679,2.049729268,0.945311825,0.266324351,-0.411059880,0.703867443,-0.514462571
1403715527362142976,0.548609581,2.049663601,0.945480265,0.266200293,-0.411043977,0.703950444,-0.514425918
1403715527412143104,0.548594148,2.049577223,0.945507202,0.266154892,-0.411147910,0.703997522,-0.514301914
1403715527462142976,0.548763105,2.049709259,0.945654727,0.266240896,-0.411095727,0.704065662,-0.514205825
1403715527512143104,0.548855660,2.049812492,0.945750321,0.266308324,-0.411077456,0.704009934,-0.514261816
1403715527562142976,0.548906022,2.049823531,0.945769325,0.266320048,-0.411010909,0.703970984,-0.514362244
1403715527612143104,0.549037264,2.049876009,0.945854333,0.266263139,-0.411041208,0.704081187,-0.514216636
1403715527662142976,0.549060337,2.049836076,0.945949713,0.266211864,-0.411142857,0.704157732,-0.514057081
1403715527712143104,0.549157765,2.049790729,0.946108308,0.266183143,-0.411175285,0.704165308,-0.514035640
1403715527762142976,0.549206844,2.049966107,0.946107773,0.266362854,-0.411034862,0.704182434,-0.514031392
1403715527812143104,0.549245727,2.050040435,0.946117490,0.266311157,-0.411084080,0.704249995,-0.513926251
1403715527862142976,0.549219485,2.049942903,0.946188307,0.266119820,-0.411167046,0.704445902,-0.513690445
1403715527912143104,0.549122245,2.049838773,0.946285366,0.266164567,-0.411172616,0.704483561,-0.513611152
1403715527962142976,0.549031617,2.049680938,0.946328199,0.266166449,-0.411191452,0.704560991,-0.513488871
1403715528012143104,0.548762890,2.049531745,0.946501144,0.266240897,-0.411193574,0.704371511,-0.513708481
1403715528062142976,0.548436902,2.049317003,0.946599414,0.266059683,-0.411325457,0.704332247,-0.513750620
1403715528112143104,0.548380863,2.049335165,0.946617245,0.266193027,-0.411188681,0.704396604,-0.513702799
1403715528162142976,0.548409854,2.049513994,0.946618724,0.265987207,-0.411312606,0.704500221,-0.513568092
1403715528212143104,0.548435623,2.049789967,0.946850544,0.265929684,-0.411358899,0.704670195,-0.513327552
1403715528262142976,0.548493128,2.050057964,0.947030688,0.265772610,-0.411455349,0.704804591,-0.513147060
1403715528312143104,0.548945467,2.050072648,0.947155357,0.265470265,-0.411702275,0.705219202,-0.512535513
1403715528362142976,0.549348704,2.049841483,0.946939556,0.265177578,-0.411902746,0.705882459,-0.511612093
1403715528412143104,0.549710516,2.049618954,0.947099468,0.264118923,-0.412659944,0.707237754,-0.509674136
1403715528462142976,0.550302409,2.049757783,0.948243573,0.262655762,-0.413103146,0.710076627,-0.506111574
1403715528512143104,0.551483021,2.050176258,0.950583454,0.261482167,-0.412993278,0.713033000,-0.502640596
1403715528562142976,0.553438909,2.051154020,0.955012529,0.261918287,-0.412008322,0.714430697,-0.501235207
1403715528612143104,0.556441636,2.052168864,0.961606701,0.262991936,-0.410457867,0.714417820,-0.501962907
1403715528662142976,0.560488361,2.053176607,0.969723495,0.264569243,-0.408329944,0.714140271,-0.503262800
1403715528712143104,0.565279204,2.054254153,0.979467675,0.265527738,-0.406597937,0.713737507,-0.504729541
1403715528762142976,0.570073171,2.055477228,0.989977155,0.266471259,-0.405021926,0.713421789,-0.505944324
1403715528812143104,0.575043321,2.056634833,1.001064146,0.266332653,-0.404154646,0.713031739,-0.507258986
1403715528862142976,0.580243383,2.058202968,1.012969683,0.266630934,-0.403352922,0.711812238,-0.509448431
1403715528912143104,0.585746713,2.060203821,1.025269416,0.266641184,-0.402586255,0.711506136,-0.510476058
1403715528962142976,0.591396905,2.062691785,1.037777865,0.265913910,-0.402531035,0.711233682,-0.511278014
1403715529012143104,0.597182017,2.065633475,1.050138920,0.264465779,-0.404396743,0.711023913,-0.510848432
1403715529062142976,0.603149655,2.069881507,1.062777488,0.265853501,-0.405967760,0.711310096,-0.508478161
1403715529112143104,0.609501649,2.074869925,1.077707228,0.269205294,-0.408302264,0.710184791,-0.506414192
1403715529162142976,0.616018595,2.080663159,1.094986546,0.272911374,-0.412509122,0.708131663,-0.503890023
1403715529212143104,0.622717636,2.086747839,1.114264854,0.276436586,-0.418141314,0.706146741,-0.500097425
1403715529262142976,0.629790042,2.092884348,1.134670051,0.279682064,-0.425046425,0.704061531,-0.495389584
1403715529312143104,0.637075138,2.099284417,1.154751236,0.282828113,-0.432952034,0.701410884,-0.490493187
1403715529362142976,0.644738856,2.105792871,1.173149925,0.285558314,-0.441685800,0.698171854,-0.485722314
1403715529412143104,0.653216060,2.112104878,1.189738679,0.289269464,-0.449905619,0.693717772,-0.482352323
1403715529462142976,0.662625616,2.118169605,1.204452698,0.293349802,-0.456711891,0.689065536,-0.480155006
1403715529512143104,0.672997160,2.123948074,1.217179309,0.296781170,-0.462401296,0.684772004,-0.478741351
1403715529562142976,0.683952073,2.129674569,1.227753320,0.300015423,-0.467019735,0.681305784,-0.477185227
1403715529612143104,0.695516803,2.135168503,1.236499939,0.302673503,-0.470834486,0.677881158,-0.476634842
1403715529662142976,0.707775662,2.140655775,1.243726767,0.305497383,-0.473687409,0.674663673,-0.476571628
1403715529712143104,0.720766973,2.146318940,1.250490523,0.306903914,-0.477222556,0.671016544,-0.477289657
1403715529762142976,0.734439316,2.152419374,1.257659745,0.307896490,-0.480474554,0.668584686,-0.476800243
1403715529812143104,0.748811423,2.158850920,1.266300673,0.310272847,-0.481929100,0.666737814,-0.476377782
1403715529862142976,0.763474269,2.165678299,1.275812173,0.311759699,-0.483389605,0.665327932,-0.475898227
