timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403715524912143104,0.515342000,1.996723000,0.971077000,0.161904082,0.790015402,-0.205283105,0.554546282
1403715524962142976,0.515098000,1.996129000,0.970804000,0.161838008,0.789978037,-0.205350010,0.554594026
1403715525012143104,0.514922999,1.995714997,0.970618999,0.161765077,0.789926357,-0.205403099,0.554669250
1403715525062142976,0.514750000,1.995386000,0.970449000,0.161689029,0.789980142,-0.205351037,0.554634100
1403715525112143104,0.514563000,1.995107000,0.970332000,0.161522055,0.789951269,-0.205531070,0.554657189
1403715525162142976,0.514438000,1.994892000,0.970253000,0.161561022,0.789967109,-0.205510028,0.554631077
1403715525212143104,0.514377000,1.994809001,0.970195000,0.161481912,0.789917584,-0.205776891,0.554625707
1403715525262142976,0.514361000,1.994790000,0.970204000,0.161671092,0.789859450,-0.206014117,0.554565316
1403715525312143104,0.514436000,1.994815000,0.970177000,0.161591069,0.789936338,-0.206046088,0.554467237
1403715525362142976,0.514541000,1.994839000,0.970203000,0.161505973,0.790002866,-0.206081965,0.554383906
1403715525412143104,0.514600000,1.994909000,0.970224000,0.161412002,0.790052010,-0.206053003,0.554352007
1403715525462142976,0.514691000,1.995037000,0.970210000,0.161251046,0.790171223,-0.205942058,0.554270157
1403715525512143104,0.514753000,1.995073999,0.970222000,0.161323021,0.790186076,-0.205907026,0.554241053
1403715525562142976,0.514775000,1.995062000,0.970223000,0.161282942,0.790196713,-0.206005925,0.554200799
1403715525612143104,0.514761000,1.994998000,0.970246000,0.161426977,0.790249885,-0.206094970,0.554049920
1403715525662142976,0.514686000,1.994916000,0.970291000,0.161617955,0.790189781,-0.206363943,0.553979846
1403715525712143104,0.514656000,1.994953000,0.970358000,0.161636965,0.790214824,-0.206150952,0.554017877
1403715525762142976,0.514657000,1.995018000,0.970431000,0.161503965,0.790221827,-0.206093955,0.554067879
1403715525812143104,0.514732000,1.995114000,0.970491000,0.161457934,0.790275677,-0.205904916,0.554074774
1403715525862142976,0.514832000,1.995260000,0.970579000,0.161336035,0.790336172,-0.205708045,0.554097121
1403715525912143104,0.514819000,1.995311000,0.970728000,0.161448057,0.790229277,-0.205745072,0.554203194
1403715525962142976,0.514779000,1.995371000,0.970826000,0.161548976,0.790141881,-0.205775969,0.554286917
1403715526012143104,0.514803000,1.995452000,0.970842000,0.161526018,0.790145080,-0.205784023,0.554286058
1403715526062142976,0.514814000,1.995501000,0.970887000,0.161571028,0.790075135,-0.205807035,0.554364094
1403715526112143104,0.514814000,1.995494000,0.970878000,0.161499964,0.790116823,-0.205829954,0.554316876
1403715526162142976,0.514798000,1.995514000,0.970848000,0.161522034,0.790088165,-0.205825043,0.554353115
1403715526212143104,0.514772000,1.995521000,0.970797000,0.161527914,0.790107579,-0.205835891,0.554319703
1403715526262142976,0.514770000,1.995519000,0.970760000,0.161495979,0.790098896,-0.205890973,0.554320927
1403715526312143104,0.514763000,1.995491000,0.970740000,0.161536026,0.790092125,-0.205912033,0.554311088
1403715526362142976,0.514782000,1.995454000,0.970700000,0.161445015,0.790128074,-0.205894019,0.554293052
1403715526412143104,0.514777000,1.995462000,0.970677000,0.161392006,0.790095029,-0.205874008,0.554363020
1403715526462142976,0.514773000,1.995455000,0.970661000,0.161390066,0.790103321,-0.205905084,0.554340225
1403715526512143104,0.514746000,1.995407000,0.970669000,0.161387938,0.790076699,-0.205923923,0.554371789
1403715526562142976,0.514741000,1.995373000,0.970680000,0.161344054,0.790054267,-0.205984070,0.554394187
1403715526612143104,0.514750000,1.995362000,0.970679000,0.161287924,0.790050626,-0.206010903,0.554405738
1403715526662142976,0.514758000,1.995341000,0.970645000,0.161264981,0.790061908,-0.206011976,0.554395935
1403715526712143104,0.514743000,1.995326000,0.970621000,0.161217029,0.790055141,-0.206040036,0.554409098
1403715526762142976,0.514725000,1.995301000,0.970635000,0.161208012,0.790061057,-0.206038015,0.554404040
1403715526812143104,0.514716000,1.995291000,0.970635000,0.161168992,0.790051962,-0.206073990,0.554414974
1403715526862142976,0.514706000,1.995293000,0.970648000,0.161159030,0.790053146,-0.206093038,0.554409103
1403715526912143104,0.514650000,1.995323000,0.970957000,0.161100961,0.789985810,-0.206181950,0.554488867
1403715526962142976,0.514631000,1.995284000,0.970956000,0.161074961,0.790088808,-0.206210950,0.554338865
1403715527012143104,0.514546000,1.995326001,0.970759000,0.161124050,0.790068236,-0.206143062,0.554379166
1403715527062142976,0.514540000,1.995472000,0.970744000,0.160998070,0.790083344,-0.206229090,0.554362241
1403715527112143104,0.514419000,1.995411000,0.970674000,0.161062975,0.790121879,-0.206157969,0.554314915
1403715527162142976,0.514440000,1.995401000,0.970521000,0.161014015,0.790064073,-0.206213019,0.554391051
1403715527212143104,0.514528000,1.995381000,0.970512000,0.160926076,0.790145373,-0.206284099,0.554274262
1403715527262142976,0.514471000,1.995326000,0.970472000,0.160973020,0.790143097,-0.206254025,0.554275068
1403715527312143104,0.514464000,1.995436000,0.970623000,0.160764082,0.790088402,-0.206142105,0.554455282
1403715527362142976,0.514557000,1.995376000,0.970797000,0.160825978,0.790135891,-0.206213972,0.554342923
1403715527412143104,0.514556000,1.995282000,0.970827000,0.160770002,0.790242008,-0.206176002,0.554222006
1403715527462142976,0.514724000,1.995406000,0.970956000,0.160640997,0.790250984,-0.206260996,0.554214989
1403715527512143104,0.514815000,1.995509000,0.971049000,0.160632986,0.790198930,-0.206232983,0.554301950
1403715527562142976,0.514855000,1.995527000,0.971069000,0.160696032,0.790125159,-0.206251042,0.554382112
1403715527612143104,0.514992000,1.995574000,0.971150000,0.160632997,0.790222986,-0.206309996,0.554238990
1403715527662142976,0.515030000,1.995525000,0.971246000,0.160555965,0.790347827,-0.206294955,0.554088879
1403715527712143104,0.515131000,1.995479001,0.971408001,0.160561047,0.790376238,-0.206278061,0.554053169
1403715527762142976,0.515169000,1.995649000,0.971381000,0.160430960,0.790286803,-0.206386949,0.554177862
1403715527812143104,0.515215000,1.995719000,0.971391000,0.160392912,0.790368567,-0.206401887,0.554066696
1403715527862142976,0.515199000,1.995617000,0.971466000,0.160361028,0.790564140,-0.206487037,0.553765098
1403715527912143104,0.515106000,1.995506000,0.971554000,0.160273073,0.790593358,-0.206510094,0.553740251
1403715527962142976,0.515021000,1.995341000,0.971589000,0.160184962,0.790659814,-0.206552951,0.553654870
1403715528012143104,0.514748998,1.995198999,0.971773000,0.160288018,0.790530089,-0.206414021,0.553862060
1403715528062142976,0.514432000,1.994992000,0.971900000,0.160446064,0.790598315,-0.206295082,0.553763220
1403715528112143104,0.514365000,1.995005000,0.971892000,0.160317903,0.790544521,-0.206435875,0.553824665
1403715528162142976,0.514406000,1.995184000,0.971910000,0.160367935,0.790705679,-0.206425916,0.553583775
1403715528212143104,0.514442000,1.995449002,0.972132002,0.160237967,0.790855851,-0.206516961,0.553372895
1403715528262142976,0.514511000,1.995713000,0.972319000,0.160221037,0.791018181,-0.206548047,0.553134126
1403715528312143104,0.515000000,1.995704000,0.972442000,0.160000986,0.791480931,-0.206677982,0.552486952
1403715528362142976,0.515443000,1.995434000,0.972196000,0.159552946,0.792081730,-0.207019929,0.551626812
1403715528412143104,0.515915000,1.995143000,0.972356000,0.158926995,0.793559976,-0.207479994,0.549505984
1403715528462142976,0.516610000,1.995163000,0.973381000,0.157435947,0.795841730,-0.209233929,0.545958815
1403715528512143104,0.517833008,1.995472003,0.975539017,0.155805939,0.797810716,-0.211455931,0.542686797
1403715528562142976,0.519720000,1.996390000,0.979743000,0.154501971,0.798071851,-0.213148960,0.542012899
1403715528612143104,0.522549000,1.997440000,0.986177000,0.154259959,0.796957789,-0.214210943,0.543300856
1403715528662142976,0.526354000,1.998506000,0.994088000,0.154067959,0.795248787,-0.215479942,0.545353854
1403715528712143104,0.530928023,1.999670007,1.003721052,0.154432089,0.793740447,-0.216387125,0.547086323
1403715528762142976,0.535531000,2.000962000,1.014114000,0.154627957,0.792401779,-0.217248939,0.548627847
1403715528812143104,0.540358000,2.002227000,1.025238000,0.155660033,0.791525167,-0.217571046,0.549473116
1403715528862142976,0.545414000,2.003920000,1.037217000,0.157003000,0.790118998,-0.217244999,0.551240998
1403715528912143104,0.550799000,2.006002000,1.049528000,0.157725960,0.789368802,-0.217556945,0.551985862
1403715528962142976,0.556398000,2.008574000,1.062150000,0.158810060,0.789152299,-0.217403082,0.552045209
1403715529012143104,0.562371032,2.011504018,1.074753065,0.159527929,0.790340690,-0.215962913,0.550701783
1403715529062142976,0.568634000,2.015493000,1.087236000,0.156860995,0.791624977,-0.215067994,0.549972984
1403715529112143104,0.575431000,2.020102000,1.101942000,0.153018934,0.792450658,-0.212608908,0.550821762
1403715529162142976,0.582649000,2.025410000,1.119095000,0.148596879,0.793951354,-0.208174831,0.551564551
1403715529212143104,0.590260040,2.030916028,1.138285103,0.143401831,0.796503260,-0.202800779,0.551262474
1403715529262142976,0.598429000,2.036416000,1.158659000,0.137755006,0.799884036,-0.196472009,0.550098025
1403715529312143104,0.606953000,2.042164000,1.178784000,0.132044911,0.803579458,-0.189040872,0.548714630
1403715529362142976,0.615960000,2.048048000,1.197336000,0.126718906,0.807456400,-0.180612866,0.547115594
1403715529412143104,0.625731000,2.053796000,1.214076000,0.121693961,0.810121740,-0.171658945,0.547198824
1403715529462142976,0.636248000,2.059395000,1.228895000,0.117241945,0.811650620,-0.163542923,0.548389743
1403715529512143104,0.647544059,2.064820028,1.241749060,0.113806971,0.812648904,-0.156466948,0.549697941
1403715529562142976,0.659287000,2.070230000,1.252363000,0.110411991,0.813464931,-0.150734987,0.550783953
1403715529612143104,0.671485000,2.075507000,1.261211000,0.108138957,0.813752677,-0.145594942,0.552190781
1403715529662142976,0.684245000,2.080816000,1.268489000,0.106094936,0.813504511,-0.141271915,0.554072667
1403715529712143104,0.697747071,2.086398030,1.275535035,0.105607988,0.813459917,-0.136172959,0.555505932
1403715529762142976,0.711914000,2.092386000,1.282884000,0.104557996,0.814056969,-0.132151995,0.555800979
1403715529812143104,0.726598000,2.098673000,1.291457000,0.102577031,0.813774245,-0.129794039,0.557138168
1403715529862142976,0.741538000,2.105394000,1.300957000,0.101184961,0.813808682,-0.127752950,0.557813782
1403715529912143104,0.756770000,2.112632000,1.311819000,0.099123025,0.812935208,-0.126839032,0.559663143
1403715529962142976,0.772285000,2.120046000,1.323772000,0.097704015,0.811580128,-0.126034020,0.562056089
1403715530012143104,0.788099081,2.127545040,1.336852072,0.098533984,0.809825792,-0.123940957,0.564899884
1403715530062142976,0.803927000,2.135470000,1.351244000,0.101016952,0.807168615,-0.120995942,0.568888728
1403715530112143104,0.819546000,2.144119000,1.366646000,0.104892013,0.804659098,-0.117544014,0.572455070
1403715530162142976,0.834792000,2.153868000,1.382883000,0.108289037,0.804161273,-0.115131039,0.573012195
1403715530212143104,0.849548075,2.165016061,1.401316103,0.111058993,0.805545856,-0.113271970,0.570903875
1403715530262142976,0.864036000,2.177628000,1.422437000,0.113805935,0.807965540,-0.111866936,0.567208677
1403715530312143104,0.878712000,2.192032000,1.447542000,0.115701997,0.809856978,-0.111037997,0.564282985
1403715530362142976,0.893599000,2.208160000,1.475806000,0.113983014,0.810966098,-0.113010014,0.562646068
1403715530412143104,0.908770000,2.226109000,1.507265000,0.110616981,0.811615861,-0.115523980,0.561869903
1403715530462142976,0.924487000,2.245461000,1.541009000,0.105867011,0.812188083,-0.116974012,0.561658058
1403715530512143104,0.940566083,2.266012108,1.575309173,0.101879929,0.812662634,-0.115811941,0.561949747
1403715530562142976,0.956800000,2.287510000,1.608051000,0.097561996,0.813405966,-0.113945995,0.562021976
1403715530612143104,0.972949000,2.309495000,1.637856000,0.094222002,0.813768018,-0.111717002,0.562515012
1403715530662142976,0.988997000,2.332073000,1.664157000,0.090773994,0.813573942,-0.109860992,0.563726960
1403715530712143104,1.004923082,2.355101120,1.687251113,0.087271956,0.813634780,-0.107671958,0.564613851
1403715530762142976,1.021135000,2.378709000,1.708639000,0.082911962,0.814166622,-0.104230952,0.565149738
1403715530812143104,1.037553000,2.403076000,1.729544000,0.077574961,0.815028595,-0.099066951,0.565593719
1403715530862142976,1.054027000,2.427734000,1.750160000,0.071587967,0.815685628,-0.093113957,0.566446741
1403715530912143104,1.070651000,2.452548000,1.770464000,0.066178992,0.816514907,-0.087322990,0.566831935
1403715530962142976,1.087424000,2.477037000,1.790593000,0.063288957,0.817909445,-0.081112945,0.566073616
1403715531012143104,1.104239086,2.501393126,1.809261093,0.058527960,0.821341790,-0.077191956,0.562150820
1403715531062142976,1.121152000,2.525826000,1.826511000,0.054526004,0.826652058,-0.073708005,0.555194039
1403715531112143104,1.138274000,2.550279000,1.842016000,0.050013959,0.833361318,-0.071859941,0.545750553
1403715531162142976,1.156476000,2.574474000,1.856772000,0.045973975,0.838946546,-0.070441962,0.537673709
1403715531212143104,1.176292108,2.598577122,1.870593074,0.037273935,0.842736717,-0.073010995,0.532047812
1403715531262142976,1.198487000,2.621906000,1.885683000,0.028442996,0.841360890,-0.076218990,0.534315930
1403715531312143104,1.222847000,2.643851000,1.901851000,0.021432991,0.836912658,-0.078767968,0.541214779
1403715531362142976,1.248870000,2.664049000,1.918480000,0.016870991,0.831517536,-0.079979955,0.549451693
1403715531412143104,1.275711000,2.682447000,1.934724000,0.014366997,0.826859851,-0.080095986,0.556489900
1403715531462142976,1.302495000,2.698842000,1.948140000,0.014703000,0.823325005,-0.078579000,0.561912003
1403715531512143104,1.329340138,2.713520071,1.957661041,0.014902998,0.820556585,-0.077337954,0.566112738
1403715531562142976,1.355882000,2.726861000,1.963992000,0.014786997,0.818953831,-0.076539984,0.568539883
1403715531612143104,1.382138000,2.739121000,1.966788000,0.013158005,0.818523328,-0.076898031,0.569151228
1403715531662142976,1.408177000,2.750171000,1.966657000,0.011281002,0.818920129,-0.077805012,0.568497090
1403715531712143104,1.434289134,2.759527043,1.965678994,0.013531017,0.818924721,-0.076109956,0.568670807
1403715531762142976,1.460146000,2.767335000,1.964701000,0.018902993,0.818729716,-0.072734975,0.569239802
1403715531812143104,1.485867000,2.773785000,1.964604000,0.024999988,0.816471615,-0.069088967,0.572691730
1403715531862142976,1.511079000,2.779364000,1.965188000,0.030626978,0.813404415,-0.065908953,0.577140585
1403715531912143104,1.535717000,2.784445000,1.966013000,0.034462999,0.810134981,-0.064122999,0.581705987
1403715531962142976,1.559130000,2.789205000,1.966666000,0.038471989,0.807345771,-0.062489982,0.585497834
1403715532012143104,1.581236110,2.794104026,1.966666000,0.040512015,0.805753027,-0.062033997,0.587599029
1403715532062142976,1.602230000,2.799142000,1.966577000,0.043273996,0.804543918,-0.060913994,0.589173940
1403715532112143104,1.621789000,2.804155000,1.966224000,0.046022010,0.803954178,-0.059704013,0.589894131
1403715532162142976,1.640021000,2.809467000,1.965778000,0.047239994,0.803263891,-0.059283992,0.590779920
1403715532212143104,1.656856082,2.815123030,1.964969995,0.047113984,0.802753812,-0.059343983,0.591476864
1403715532262142976,1.672300000,2.821323000,1.964037000,0.045531978,0.802207614,-0.058412972,0.592433715
1403715532312143104,1.686285000,2.828152000,1.962594000,0.041988979,0.802669590,-0.057871970,0.592122698
1403715532362142976,1.698975000,2.835235000,1.960368000,0.037071975,0.804394464,-0.058522961,0.590042607
1403715532412143104,1.710436000,2.842363000,1.958267000,0.031298978,0.805302429,-0.060241957,0.588964582
1403715532462142976,1.720560000,2.849117000,1.955867000,0.026775979,0.806410381,-0.060984953,0.587593549
1403715532512143104,1.729777044,2.855305030,1.953477986,0.021885949,0.807120397,-0.062421969,0.586669556
1403715532562142976,1.737916000,2.860690000,1.950565000,0.015240989,0.807091432,-0.065369954,0.586598587
1403715532612143104,1.744893000,2.864910000,1.947722000,0.007921997,0.806046730,-0.068972977,0.587765803
1403715532662142976,1.750834000,2.867552000,1.944821000,0.000312000,0.804187008,-0.072898001,0.589889006
