# timestamp tx ty tz qx qy qz qw
1403715892.684058189 0.918286401 2.046983597 1.018656446 -0.547456103 0.621613521 -0.439860095 0.347003663
1403715892.734058142 0.918340815 2.047115002 1.018968515 -0.547431124 0.621532764 -0.439932550 0.347095865
1403715892.784058094 0.918564361 2.047326667 1.019075594 -0.547306126 0.621470077 -0.439975580 0.347350597
1403715892.834058046 0.918951656 2.047667321 1.018920360 -0.547211841 0.621457237 -0.439987001 0.347507615
1403715892.884058237 0.919367886 2.048048090 1.019092242 -0.547210778 0.621665466 -0.439762209 0.347421375
1403715892.934058189 0.919480070 2.048428144 1.019358894 -0.547122917 0.621760118 -0.439693059 0.347477889
1403715892.984058142 0.919433792 2.048935212 1.019792592 -0.547092758 0.621483596 -0.440056149 0.347560412
1403715893.034058094 0.919570687 2.049429718 1.020200556 -0.546949065 0.621574484 -0.439914803 0.347802886
1403715893.084058285 0.919679515 2.049871974 1.020845397 -0.546638026 0.621688887 -0.439837553 0.348184899
1403715893.134057999 0.919981009 2.050636194 1.021381364 -0.546362146 0.621709846 -0.439953193 0.348434300
1403715893.184058189 0.920257910 2.051484923 1.021633673 -0.545956574 0.621391119 -0.440377081 0.349102454
1403715893.234058142 0.920705985 2.052356100 1.021850796 -0.545712527 0.621222040 -0.440643781 0.349448241
1403715893.284058094 0.921651879 2.053422877 1.022289184 -0.545643971 0.621156341 -0.440583075 0.349748496
1403715893.334058046 0.922534144 2.054602597 1.022859195 -0.545155744 0.620885707 -0.441024228 0.350433709
1403715893.384058237 0.923720288 2.055923399 1.023446004 -0.545005906 0.620748092 -0.441218240 0.350666271
1403715893.434058189 0.925178608 2.057280172 1.025053777 -0.544376635 0.620333955 -0.441722651 0.351739907
1403715893.484058142 0.925942166 2.058950847 1.029087265 -0.542126966 0.617692318 -0.444378206 0.356486412
1403715893.534058094 0.926597613 2.061329390 1.034444146 -0.538487309 0.614040046 -0.448020411 0.363681112
1403715893.584058285 0.884316504 2.031442923 1.040804486 -0.530123851 0.610933026 -0.451750839 0.376365141
1403715893.634057999 0.880578362 2.031102998 1.047894538 -0.526050515 0.608823034 -0.454008226 0.382729538
1403715893.684058189 0.876687252 2.031148958 1.054742141 -0.524215822 0.608027438 -0.454194236 0.386274517
1403715893.734058142 0.872565319 2.030847140 1.062364807 -0.522956632 0.608496207 -0.453168103 0.388442270
1403715893.784058094 0.867762621 2.030849235 1.070709528 -0.523151930 0.609044575 -0.452459367 0.388145958
1403715893.834058046 0.862871495 2.031479165 1.079046166 -0.525808037 0.610089186 -0.450967804 0.384636365
1403715893.884058237 0.857444746 2.031774551 1.087468847 -0.528097042 0.613186366 -0.447074540 0.381104121
1403715893.934058189 0.851177973 2.032284428 1.097203657 -0.529278267 0.615215822 -0.444588228 0.379098030
