# timestamp tx ty tz qx qy qz qw
1413393215.805760622 -1.089845619 0.473003779 1.395580098 -0.569006181 -0.556897867 0.424270090 0.431383382
1413393215.855760574 -1.089252046 0.473228882 1.395504846 -0.569183285 -0.557052210 0.424096419 0.431121157
1413393215.905760527 -1.088340741 0.473477749 1.395438520 -0.569258867 -0.557079813 0.424128428 0.430954175
1413393215.955760479 -1.087105077 0.473876182 1.395479556 -0.569411898 -0.556999370 0.424231670 0.430754318
1413393216.005760670 -1.085279014 0.474315349 1.395555764 -0.569259465 -0.557031059 0.424179438 0.430966199
1413393216.055760384 -1.083280855 0.474761884 1.395608610 -0.569109873 -0.557161915 0.424011158 0.431160169
1413393216.105760574 -1.080984130 0.475480103 1.395437124 -0.569192174 -0.557197518 0.423914074 0.431100979
1413393216.155760527 -1.078296760 0.476237715 1.395290656 -0.568964635 -0.557027813 0.424220235 0.431319431
1413393216.205760717 -1.075303535 0.477099954 1.395241887 -0.569020459 -0.557252141 0.423930657 0.431240729
1413393216.255760431 -1.072322172 0.478367137 1.395234379 -0.569488039 -0.557793160 0.423425087 0.430419981
1413393216.305760622 -1.069084859 0.479845240 1.395166032 -0.570153820 -0.558275621 0.422820052 0.429506875
1413393216.355760574 -1.065137699 0.481603027 1.394832851 -0.570619228 -0.558336071 0.422509133 0.429116023
1413393216.405760527 -1.060510678 0.483242849 1.394441990 -0.570883883 -0.558693852 0.422204539 0.428597829
1413393216.455760479 -1.055821290 0.484906149 1.394603643 -0.570642202 -0.558849128 0.422081835 0.428838028
1413393216.505760670 -1.051144115 0.487112242 1.394094278 -0.571827176 -0.559583187 0.420505663 0.427849652
1413393216.555760384 -1.045809974 0.489693743 1.393697110 -0.572585888 -0.559589653 0.419371526 0.427939652
1413393216.605760574 -1.040080896 0.492652989 1.393085419 -0.573721449 -0.558892649 0.419263802 0.427434872
1413393216.655760527 -1.034281702 0.495458653 1.393288084 -0.573546563 -0.558293354 0.419150604 0.428562296
1413393216.705760717 -1.027742874 0.498234077 1.394306212 -0.572880001 -0.558159790 0.417802777 0.430937341
1413393216.755760431 -1.020661303 0.501313081 1.395181572 -0.572635410 -0.558153239 0.415728280 0.433270870
1413393216.805760622 -1.013142659 0.504394909 1.397574039 -0.571995420 -0.558140270 0.414146342 0.435641466
1413393216.855760574 -1.005073366 0.507475515 1.401324615 -0.571382702 -0.557784912 0.413166367 0.437825710
1413393216.905760527 -0.996164921 0.510489306 1.406382970 -0.570437787 -0.556906673 0.412746808 0.440563005
1413393216.955760479 -0.986903248 0.513138031 1.411939682 -0.569597204 -0.557588656 0.410575696 0.442810922
1413393217.005760670 -0.977077258 0.515773454 1.419121452 -0.569736997 -0.558028354 0.408652090 0.443855360
1413393217.055760384 -0.966495478 0.517911162 1.428137313 -0.570747512 -0.559113092 0.406638535 0.443040552
1413393217.105760574 -0.954786552 0.519509065 1.439918477 -0.571552336 -0.559314520 0.405595436 0.442704797
1413393217.155760527 -0.942200408 0.520537148 1.452909110 -0.572791903 -0.559442194 0.404774819 0.441691310
1413393217.205760717 -0.928574845 0.520922083 1.465879070 -0.573405761 -0.559599448 0.404104595 0.441309151
1413393217.255760431 -0.914239500 0.520668497 1.477847558 -0.573115344 -0.559643783 0.403174475 0.442479358
1413393217.305760622 -0.899346159 0.519927714 1.487849756 -0.573261157 -0.559996364 0.402032758 0.442883033
1413393217.355760574 -0.883538263 0.518598561 1.496466258 -0.573649216 -0.560477124 0.401615073 0.442150771
1413393217.405760527 -0.866684204 0.516710321 1.504044087 -0.574220276 -0.560886087 0.400492176 0.441909368
1413393217.455760479 -0.848778910 0.514192308 1.510602034 -0.574756919 -0.561305250 0.399621656 0.441467363
1413393217.505760670 -0.829952207 0.510753948 1.516375836 -0.574553733 -0.561784815 0.399300740 0.441412221
1413393217.555760384 -1.062581294 0.393255879 1.485331524 -0.572622189 -0.559272694 0.404057427 0.442781524
1413393217.605760574 -1.050408029 0.379385712 1.486587628 -0.575467310 -0.558435347 0.400498959 0.443382365
1413393217.655760527 -1.047441104 0.365817614 1.483341069 -0.576888218 -0.558284240 0.398736603 0.443314575
1413393217.705760717 -1.041137431 0.354376089 1.483715056 -0.577031192 -0.558250949 0.397634523 0.444159507
1413393217.755760431 -1.030663627 0.340966971 1.489531873 -0.577032396 -0.558290732 0.397311860 0.444396623
1413393217.805760622 -1.019765935 0.325110926 1.496906672 -0.577756401 -0.558143794 0.396717144 0.444171761
1413393217.855760574 -1.007408042 0.307602983 1.507275815 -0.579184645 -0.557215577 0.396187777 0.443949538
1413393217.905760527 -0.994265875 0.288480041 1.520670386 -0.580079452 -0.556736681 0.395468145 0.444023697
1413393217.955760479 -0.980409082 0.268477897 1.536558048 -0.581104046 -0.555694112 0.394743025 0.444634779
1413393218.005760670 -0.965914717 0.247738936 1.553286942 -0.583209599 -0.554585443 0.393769715 0.444124940
1413393218.055760384 -0.951709835 0.226697184 1.568670186 -0.585625880 -0.552524914 0.394700072 0.442685442
1413393218.105760574 -0.938256422 0.205385089 1.582083255 -0.588701147 -0.550318983 0.395420852 0.440706621
1413393218.155760527 -0.912168923 0.189653739 1.598483217 -0.589025229 -0.550013471 0.399562218 0.436903302
1413393218.205760717 -0.896261384 0.171638842 1.604925433 -0.591638332 -0.547014870 0.403999632 0.433039390
1413393218.255760431 -0.882735196 0.154859915 1.609163019 -0.595303216 -0.544062099 0.407748553 0.428195787
1413393218.305760622 -0.868862804 0.138892569 1.610777588 -0.598331992 -0.542265544 0.410220708 0.423870119
1413393218.355760574 -0.854620420 0.123862586 1.610755961 -0.598007919 -0.542825465 0.410459035 0.423379763
1413393218.405760527 -0.838321447 0.113179237 1.611700245 -0.595956288 -0.544528569 0.407790118 0.426652036
1413393218.455760479 -0.822512755 0.102928429 1.608272122 -0.592838294 -0.547409336 0.404839711 0.430105316
1413393218.505760670 -0.806111058 0.091895445 1.605320828 -0.589584904 -0.550046671 0.401872540 0.433977836
1413393218.555760384 -0.789037093 0.080364925 1.603008800 -0.587003925 -0.552201669 0.398357011 0.437962785
1413393218.605760574 -0.771546014 0.069543680 1.601752905 -0.584327758 -0.553887068 0.396798087 0.440819085
1413393218.655760527 -0.753919474 0.059517328 1.600850612 -0.582513692 -0.555157273 0.395981509 0.442353756
1413393218.705760717 -0.735634075 0.050273185 1.601297882 -0.582519834 -0.555266339 0.395939873 0.442246032
1413393218.755760431 -0.717580717 0.041149769 1.601773632 -0.582217684 -0.557399814 0.394623311 0.441135420
1413393218.805760622 -0.699774516 0.031426743 1.602463457 -0.584608157 -0.559601668 0.392759521 0.436828611
1413393218.855760574 -0.683215512 0.022050961 1.603448710 -0.590325901 -0.561154861 0.390695737 0.428925861
1413393218.905760527 -0.667484043 0.011999305 1.604479391 -0.595261691 -0.563420494 0.388469737 0.421084468
1413393218.955760479 -0.652691619 0.001896153 1.605749483 -0.599237087 -0.565474318 0.386173048 0.414757864
1413393219.005760670 -0.639036634 -0.007806491 1.608127650 -0.602276040 -0.566318678 0.384586312 0.410658124
1413393219.055760384 -0.626929747 -0.017117771 1.611690897 -0.603782876 -0.566971416 0.384627511 0.407493962
1413393219.105760574 -0.616300336 -0.026717608 1.616292215 -0.603300632 -0.567224632 0.385110066 0.407400051
1413393219.155760527 -0.607347784 -0.035595982 1.621673292 -0.602955127 -0.566716809 0.386299142 0.407492509
1413393219.205760717 -0.600221167 -0.043872160 1.627423310 -0.602279541 -0.566872542 0.387299592 0.407325303
1413393219.255760431 -0.594435706 -0.052037207 1.634042182 -0.600986810 -0.566844327 0.388722069 0.407918516
1413393219.305760622 -0.589996025 -0.059491972 1.641263018 -0.600036087 -0.566860772 0.389916432 0.408155283
1413393219.355760574 -0.586766749 -0.067264825 1.648313509 -0.599448499 -0.567251817 0.390675720 0.407749133
1413393219.405760527 -0.584407031 -0.075116343 1.655656720 -0.599268722 -0.566840180 0.392374164 0.406954204
