# timestamp tx ty tz qx qy qz qw
1403715526.012143135 0.538346256 2.007686295 1.034432063 -0.411347443 0.703642851 -0.514880077 0.265666194
1403715526.062143087 0.538402813 2.007848148 1.034499499 -0.411263937 0.703631362 -0.514954318 0.265682012
1403715526.112143278 0.538519379 2.008103609 1.034580037 -0.411266274 0.703714814 -0.514823747 0.265710411
1403715526.162142992 0.538655447 2.008556397 1.034713544 -0.411233847 0.703711026 -0.514857432 0.265705363
1403715526.212143183 0.538839489 2.009141723 1.034893532 -0.411233560 0.703768797 -0.514795070 0.265673625
1403715526.262143135 0.539078595 2.009862647 1.035174486 -0.411170133 0.703826147 -0.514760633 0.265686596
1403715526.312143087 0.539360727 2.010721335 1.035531794 -0.411151611 0.703855248 -0.514759147 0.265641043
1403715526.362143040 0.539699693 2.011710522 1.035946841 -0.411188954 0.703886307 -0.514649443 0.265713494
1403715526.412143230 0.540029668 2.012891243 1.036453376 -0.411174331 0.703867793 -0.514647014 0.265789861
1403715526.462142944 0.540403691 2.014185572 1.037027849 -0.411143999 0.703918423 -0.514620931 0.265753200
1403715526.512143135 0.540782954 2.015583280 1.037698336 -0.411096768 0.703938222 -0.514625102 0.265765747
1403715526.562143087 0.541217722 2.017125745 1.038443682 -0.411025897 0.703995245 -0.514577328 0.265816817
1403715526.612143278 0.541705157 2.018823559 1.039250932 -0.411003115 0.704028735 -0.514526836 0.265861082
1403715526.662142992 0.542234743 2.020641715 1.040094737 -0.411007524 0.704060363 -0.514479827 0.265861484
1403715526.712143183 0.542768317 2.022582002 1.041028255 -0.410977604 0.704098722 -0.514435606 0.265891717
1403715526.762143135 0.543339514 2.024634464 1.042063377 -0.410978330 0.704124392 -0.514404884 0.265882055
1403715526.812143087 0.543951265 2.026806257 1.043149965 -0.410935797 0.704169507 -0.514361569 0.265912115
1403715526.862143040 0.544602246 2.029096583 1.044316150 -0.410919103 0.704207284 -0.514325885 0.265906895
1403715526.912143230 0.545224794 2.031504093 1.045866406 -0.410776429 0.704241815 -0.514337608 0.266013188
1403715526.962142944 0.545976019 2.033944576 1.047073786 -0.410829422 0.704358495 -0.514188838 0.265910014
1403715527.012143135 0.546678734 2.036599731 1.048196807 -0.410854292 0.704308591 -0.514242722 0.265899572
