timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403715274312143104,0.868739356,2.207027530,0.925772672,0.425959651,-0.626201174,0.544142110,-0.361026080
1403715274362142976,0.869103330,2.206194772,0.925647229,0.425940323,-0.626106315,0.544174813,-0.361164086
1403715274412143104,0.869364835,2.205555084,0.925569212,0.425837173,-0.626173026,0.544202123,-0.361128915
1403715274462142976,0.869585287,2.205143299,0.925548044,0.425884871,-0.626022432,0.544320052,-0.361156023
1403715274512143104,0.869708776,2.204873153,0.925508544,0.425884132,-0.626232871,0.544033941,-0.361223155
1403715274562142976,0.869761344,2.204777159,0.925532502,0.426000906,-0.626193212,0.544123575,-0.361019147
1403715274612143104,0.869775029,2.204708826,0.925539712,0.426070379,-0.626236773,0.544009012,-0.361034252
1403715274662142976,0.869811006,2.204684669,0.925524907,0.425979160,-0.626278648,0.543917416,-0.361207220
1403715274712143104,0.869759875,2.204778779,0.925618858,0.426204575,-0.626096806,0.543959062,-0.361193837
1403715274762142976,0.869757435,2.204880242,0.925600409,0.426105722,-0.626082709,0.544000745,-0.361272119
1403715274812143104,0.869776966,2.205002870,0.925611419,0.426136609,-0.626006678,0.544084590,-0.361241177
1403715274862142976,0.869727650,2.205099361,0.925633405,0.426202794,-0.625928758,0.544119686,-0.361245257
1403715274912143104,0.869709538,2.205293904,0.925616591,0.426217686,-0.625915485,0.544158304,-0.361192511
1403715274962142976,0.869710765,2.205455965,0.925624120,0.426290608,-0.625875626,0.544242071,-0.361049286
1403715275012143104,0.869679545,2.205613441,0.925673961,0.426331125,-0.625814251,0.544297032,-0.361024980
1403715275062142976,0.869601825,2.205790922,0.925693264,0.426380624,-0.625792661,0.544308387,-0.360986826
1403715275112143104,0.869593228,2.205910589,0.925703588,0.426422245,-0.625765988,0.544368743,-0.360892877
1403715275162142976,0.869576396,2.205971946,0.925718592,0.426397346,-0.625771473,0.544394625,-0.360873745
1403715275212143104,0.869538851,2.206007961,0.925779141,0.426472924,-0.625711099,0.544414684,-0.360858861
1403715275262142976,0.869541661,2.206057606,0.925792333,0.426514845,-0.625668806,0.544493365,-0.360763924
1403715275312143104,0.869536081,2.206087069,0.925790171,0.426552885,-0.625632226,0.544531842,-0.360724309
1403715275362142976,0.869514535,2.206106094,0.925769431,0.426544940,-0.625645643,0.544539112,-0.360699458
1403715275412143104,0.869508939,2.206093041,0.925745681,0.426564755,-0.625622978,0.544561762,-0.360681143
1403715275462142976,0.869506513,2.206065476,0.925744341,0.426578764,-0.625600758,0.544558604,-0.360707882
1403715275512143104,0.869529856,2.206055633,0.925757433,0.426593506,-0.625556433,0.544607692,-0.360693211
1403715275562142976,0.869537388,2.206005397,0.925734786,0.426618451,-0.625505722,0.544641002,-0.360701356
1403715275612143104,0.869504865,2.205931620,0.925694742,0.426592018,-0.625510155,0.544685231,-0.360658142
1403715275662142976,0.869474456,2.205899275,0.925669459,0.426626640,-0.625491075,0.544711358,-0.360610817
1403715275712143104,0.869475916,2.205891660,0.925616493,0.426648070,-0.625532728,0.544686069,-0.360551407
1403715275762142976,0.869480882,2.205871553,0.925584660,0.426673513,-0.625527603,0.544704754,-0.360501960
1403715275812143104,0.869487747,2.205821061,0.925568416,0.426688243,-0.625501638,0.544742215,-0.360472972
1403715275862142976,0.869502762,2.205755785,0.925613498,0.426829377,-0.625402657,0.544685691,-0.360563028
1403715275912143104,0.869506469,2.205720727,0.925720489,0.426885974,-0.625319342,0.544677015,-0.360653621
1403715275962142976,0.869439802,2.205706918,0.925978003,0.427264380,-0.625060715,0.544463531,-0.360976060
1403715276012143104,0.869477616,2.205730048,0.926169874,0.427367442,-0.624920580,0.544540490,-0.360980599
1403715276062142976,0.869525043,2.205768328,0.926221718,0.427135091,-0.625090071,0.544589346,-0.360888434
1403715276112143104,0.869624288,2.205787039,0.926076856,0.426947103,-0.625257011,0.544693830,-0.360663932
1403715276162142976,0.869581171,2.205803172,0.925940482,0.427104162,-0.625124915,0.544731516,-0.360650040
1403715276212143104,0.869526577,2.205774799,0.925847006,0.426982761,-0.625243538,0.544701771,-0.360633083
1403715276262142976,0.869528360,2.205759161,0.925771500,0.427020984,-0.625195260,0.544777523,-0.360557092
1403715276312143104,0.869543060,2.205721341,0.925651052,0.426985544,-0.625224366,0.544809303,-0.360500569
1403715276362142976,0.869533380,2.205711787,0.925646657,0.426953826,-0.625243888,0.544842974,-0.360453388
1403715276412143104,0.869489652,2.205732005,0.925681574,0.426947038,-0.625260050,0.544873495,-0.360387251
1403715276462142976,0.869440162,2.205765381,0.925719571,0.426984387,-0.625231756,0.544831487,-0.360455594
1403715276512143104,0.869301126,2.205791013,0.925986940,0.427366588,-0.625055314,0.544669957,-0.360552759
1403715276562142976,0.869226593,2.205717814,0.926196198,0.427234952,-0.625085299,0.544745178,-0.360543140
1403715276612143104,0.869216467,2.205677986,0.926077813,0.427096989,-0.625187756,0.544817525,-0.360419612
1403715276662142976,0.869178315,2.205667274,0.925960743,0.427115600,-0.625184188,0.544829337,-0.360385889
1403715276712143104,0.869041611,2.205651412,0.926028365,0.427178333,-0.625178483,0.544705269,-0.360508954
1403715276762142976,0.868916788,2.205554039,0.926161622,0.427434146,-0.625042268,0.544639733,-0.360540949
1403715276812143104,0.868994055,2.205443417,0.926152934,0.427308843,-0.625106768,0.544724285,-0.360449906
1403715276862142976,0.869120506,2.205350014,0.926246095,0.427282118,-0.625102741,0.544735644,-0.360471404
1403715276912143104,0.869236333,2.205542931,0.926347994,0.427528270,-0.624955243,0.544622118,-0.360606810
1403715276962142976,0.869434277,2.205811513,0.926409129,0.427674763,-0.624860099,0.544458717,-0.360844647
1403715277012143104,0.869623662,2.205967989,0.926612330,0.427820185,-0.624760582,0.544454158,-0.360851457
1403715277062142976,0.870005777,2.205845768,0.926671446,0.427604304,-0.624908798,0.544539374,-0.360722087
1403715277112143104,0.870366994,2.205772579,0.926686808,0.427681901,-0.624876827,0.544435882,-0.360841674
1403715277162142976,0.870820144,2.205806305,0.926747830,0.427650820,-0.624956190,0.544378729,-0.360827294
1403715277212143104,0.870757462,2.205776978,0.926934352,0.427742530,-0.624854807,0.544538036,-0.360653747
1403715277262142976,0.870460685,2.205633188,0.926938200,0.427493347,-0.624947957,0.544532244,-0.360796512
1403715277312143104,0.870081072,2.205538495,0.926864318,0.427418050,-0.624929050,0.544712999,-0.360645590
1403715277362142976,0.869570217,2.205474200,0.926884482,0.427230846,-0.625090456,0.544576059,-0.360794459
1403715277412143104,0.869049399,2.205407835,0.926931278,0.427409751,-0.624974952,0.544568762,-0.360793677
1403715277462142976,0.868659632,2.205296909,0.926847341,0.427581233,-0.624867871,0.544576436,-0.360764380
1403715277512143104,0.868904952,2.205336473,0.926977623,0.427451292,-0.624938947,0.544628519,-0.360716622
1403715277562142976,0.869110593,2.205285439,0.927286362,0.427535825,-0.624948441,0.544365623,-0.360996721
1403715277612143104,0.869288959,2.205290854,0.927206960,0.427534464,-0.625006895,0.544439159,-0.360786177
1403715277662142976,0.869577115,2.205343342,0.927247571,0.427689412,-0.624872233,0.544485434,-0.360765951
1403715277712143104,0.869627971,2.205290022,0.927550077,0.427662198,-0.624952801,0.544404525,-0.360780756
1403715277762142976,0.869614637,2.205355120,0.927777210,0.427775626,-0.624896594,0.544378905,-0.360782299
1403715277812143104,0.869520606,2.205328059,0.927643535,0.427539214,-0.625092254,0.544165300,-0.361045731
1403715277862142976,0.869461581,2.205106644,0.927555066,0.427503515,-0.625019735,0.544639197,-0.360498573
1403715277912143104,0.869415360,2.204890528,0.927695018,0.427252415,-0.625256455,0.544238052,-0.360991250
1403715277962142976,0.869433288,2.204735227,0.928003351,0.427646105,-0.625038328,0.544226101,-0.360920833
1403715278012143104,0.869632388,2.204528163,0.928098456,0.427501283,-0.625169695,0.544381191,-0.360630871
1403715278062142976,0.869801816,2.204559905,0.928039978,0.427477182,-0.625236727,0.544138191,-0.360909854
1403715278112143104,0.869920768,2.204751476,0.928215436,0.427661821,-0.625024455,0.544058233,-0.361179232
1403715278162142976,0.870087610,2.205020154,0.928437277,0.427658667,-0.625122684,0.544241435,-0.360736683
1403715278212143104,0.870402991,2.205163792,0.928475771,0.427786429,-0.625108958,0.544098775,-0.360824175
1403715278262142976,0.870299551,2.205209705,0.928272368,0.427737204,-0.624989835,0.543844505,-0.361471637
1403715278312143104,0.870265344,2.205267270,0.928669465,0.427810360,-0.624301926,0.544255505,-0.361954895
1403715278362142976,0.870362286,2.205147609,0.929417982,0.427732115,-0.623525288,0.544453298,-0.363086847
1403715278412143104,0.870820753,2.205179562,0.930164698,0.427404919,-0.623222894,0.544462067,-0.363977083
1403715278462142976,0.872334890,2.205790110,0.931034999,0.428564741,-0.621809173,0.544767700,-0.364573405
1403715278512143104,0.875091780,2.206977145,0.932176250,0.429910673,-0.620137410,0.544756200,-0.365851185
1403715278562142976,0.879148378,2.208943310,0.935070501,0.433419120,-0.616957348,0.543968218,-0.368252732
1403715278612143104,0.884286950,2.211439154,0.939938155,0.436931104,-0.613847892,0.543196932,-0.370430924
1403715278662142976,0.890427023,2.214452494,0.946818497,0.437653224,-0.613077932,0.542094685,-0.372462692
1403715278712143104,0.897505281,2.218329124,0.957061364,0.440233118,-0.610867660,0.542475634,-0.372499248
1403715278762142976,0.905432352,2.222475378,0.970468099,0.443717172,-0.608198660,0.541955085,-0.373489152
1403715278812143104,0.913736171,2.226733065,0.986170527,0.446247937,-0.606445518,0.541284763,-0.374295895
1403715278862142976,0.922364772,2.230942587,1.004352250,0.449333557,-0.604391789,0.540419856,-0.375175025
1403715278912143104,0.930492678,2.234741243,1.023308097,0.450014501,-0.603974392,0.540133920,-0.375442714
1403715278962142976,0.938145208,2.238311252,1.041725620,0.450496183,-0.603586365,0.539575584,-0.376290949
1403715279012143104,0.945260629,2.241458995,1.056360307,0.450217733,-0.603768447,0.538926029,-0.377261699
1403715279062142976,0.951763749,2.244614116,1.065977944,0.449837285,-0.604044650,0.538833285,-0.377405841
1403715279112143104,0.957989854,2.247650167,1.070296625,0.449744175,-0.604080792,0.538606253,-0.377782846
1403715279162142976,0.963546039,2.250572926,1.069549765,0.449040895,-0.604799310,0.538182401,-0.378073766
1403715279212143104,0.968510685,2.253173650,1.065580076,0.448066264,-0.605561116,0.538067513,-0.378174180
1403715279262142976,0.973363977,2.255782829,1.060857950,0.447591283,-0.606193228,0.537925242,-0.377926247
1403715279312143104,0.977664952,2.258210880,1.056278150,0.446901908,-0.606803571,0.538313485,-0.377209098
1403715279362142976,0.981498079,2.260433776,1.052812702,0.446442639,-0.607097359,0.539117955,-0.376129761
1403715279412143104,0.985013001,2.262513550,1.050681198,0.446949434,-0.606896139,0.539538226,-0.375248962
1403715279462142976,0.988101501,2.264057377,1.049403890,0.446398682,-0.607465108,0.540022641,-0.374285862
1403715279512143104,0.990959380,2.265399066,1.049609789,0.446462430,-0.607573191,0.540230797,-0.373733598
1403715279562142976,0.993742340,2.266588920,1.050870504,0.446218163,-0.607833716,0.539725220,-0.374331686
1403715279612143104,0.996090413,2.267574980,1.053189072,0.445667487,-0.608175160,0.539943079,-0.374118880
1403715279662142976,0.998083239,2.268213136,1.056346418,0.445470418,-0.608484821,0.539883817,-0.373935548
1403715279712143104,1.000130990,2.268683457,1.060332377,0.445669510,-0.608321057,0.539788981,-0.374101637
1403715279762142976,1.001907161,2.269020874,1.065257746,0.445652492,-0.608366162,0.539856863,-0.373950580
1403715279812143104,1.003280799,2.269015731,1.070873100,0.445700407,-0.608222573,0.540215005,-0.373609684
1403715279862142976,1.004197077,2.268643112,1.077121373,0.445477341,-0.608489007,0.540263826,-0.373371217
1403715279912143104,1.004979991,2.268149387,1.084031933,0.444913598,-0.608828167,0.540516799,-0.373124301
1403715279962142976,1.005627600,2.267543391,1.091130789,0.443073626,-0.610159204,0.541263009,-0.372056262
1403715280012143104,1.006049669,2.266908881,1.097806964,0.439443920,-0.612737156,0.543427935,-0.368955686
1403715280062142976,1.006640339,2.266260384,1.104154179,0.434793079,-0.616133158,0.545949854,-0.365066661
1403715280112143104,1.007946663,2.265341752,1.110456291,0.428824569,-0.620332279,0.546850137,-0.363665067
1403715280162142976,1.010262958,2.264602219,1.117476300,0.425003744,-0.623249785,0.546600606,-0.363537208
1403715280212143104,1.013680595,2.264015333,1.124951454,0.421612739,-0.625777078,0.544644201,-0.366071635
1403715280262142976,1.018173790,2.264089967,1.133169873,0.419750489,-0.627107494,0.542224686,-0.369510632
1403715280312143104,1.023480688,2.265249652,1.141745371,0.419084223,-0.627683468,0.539882672,-0.372704411
1403715280362142976,1.029545118,2.267394486,1.150675816,0.419232407,-0.627325847,0.537810427,-0.376120215
1403715280412143104,1.036394270,2.270407221,1.159605770,0.419335460,-0.626107021,0.536529341,-0.379847386
1403715280462142976,1.043875978,2.274492544,1.168675010,0.420313464,-0.623325703,0.538446364,-0.380627341
1403715280512143104,1.052084798,2.279497658,1.177803881,0.422314380,-0.618038590,0.542698332,-0.380995257
1403715280562142976,1.060602231,2.285165695,1.186709389,0.423440327,-0.612212149,0.547713896,-0.381973902
1403715280612143104,1.069572074,2.290907263,1.195339130,0.423861366,-0.605311563,0.553623394,-0.383979936
1403715280662142976,1.079089699,2.296435443,1.203404812,0.422066935,-0.598379360,0.559943324,-0.387640449
1403715280712143104,1.088778366,2.301957478,1.210958867,0.419776214,-0.590695836,0.567053020,-0.391557445
1403715280762142976,1.098670727,2.307376218,1.217674518,0.416049560,-0.583150978,0.574601807,-0.395816199
1403715280812143104,1.108576491,2.312591935,1.223550576,0.411472389,-0.575649780,0.582590396,-0.399882776
1403715280862142976,1.118724626,2.317712370,1.229376555,0.407130199,-0.567633492,0.589887588,-0.405055371
1403715280912143104,1.128671427,2.322913305,1.234680429,0.402605966,-0.560468460,0.596561214,-0.409753901
1403715280962142976,1.138437418,2.328332508,1.239854018,0.398826066,-0.554211316,0.602048248,-0.413914838
1403715281012143104,1.147728382,2.333825451,1.244741703,0.395651022,-0.548503847,0.607076741,-0.417206937
1403715281062142976,1.156764669,2.339490979,1.249302818,0.391867831,-0.544224578,0.611207613,-0.420338514
1403715281112143104,1.165934401,2.345290180,1.253817131,0.389211921,-0.540153743,0.614652895,-0.423024625
1403715281162142976,1.175179640,2.351327601,1.258167071,0.387068649,-0.536754217,0.617138410,-0.425691149
1403715281212143104,1.184625210,2.357353303,1.262356546,0.384821469,-0.533702291,0.619699554,-0.427839648
1403715281262142976,1.194228693,2.363192856,1.266313127,0.382569182,-0.530218211,0.622927385,-0.429500807
1403715281312143104,1.203659431,2.368697861,1.269633339,0.379350825,-0.526671926,0.626680147,-0.431255873
1403715281362142976,1.213039129,2.373948563,1.272167293,0.375788162,-0.522652756,0.630856534,-0.433171315
1403715281412143104,1.222703436,2.379013876,1.274112959,0.371647794,-0.518343759,0.635286059,-0.435441486
1403715281462142976,1.232724058,2.383627521,1.275633612,0.367153623,-0.512946032,0.639832158,-0.438975391
1403715281512143104,1.242905853,2.387944765,1.276870756,0.362098966,-0.506707112,0.645047670,-0.442770533
1403715281562142976,1.253216041,2.391861502,1.277356504,0.356012934,-0.499890002,0.650786669,-0.447036338
1403715281612143104,1.263697141,2.395591661,1.277206022,0.349891376,-0.491878320,0.657011358,-0.451627966
1403715281662142976,1.274364979,2.399265336,1.276405923,0.343539148,-0.482831736,0.663891809,-0.456182018
1403715281712143104,1.285167332,2.402830596,1.275115433,0.336265195,-0.473504392,0.670955447,-0.461018543
1403715281762142976,1.296162905,2.406252902,1.273747744,0.328905819,-0.463544196,0.678464863,-0.465438686
1403715281812143104,1.307294425,2.409756316,1.271938664,0.321240123,-0.453295750,0.686039013,-0.469764003
1403715281862142976,1.318664155,2.413365192,1.269698551,0.313873123,-0.442347032,0.693164266,-0.474695762
1403715281912143104,1.330183243,2.416954475,1.266815826,0.305748613,-0.431834914,0.700199758,-0.479329418
1403715281962142976,1.341991486,2.420655208,1.263445931,0.298380505,-0.420947267,0.707068755,-0.483555837
1403715282012143104,1.354102322,2.424437266,1.259660824,0.291154362,-0.410026497,0.713803709,-0.487433764
1403715282062142976,1.366663996,2.428080668,1.255166115,0.284112295,-0.399252428,0.720104022,-0.491251362
