timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1413393887255760384,-1.001568935,0.414176912,1.306697051,0.413452664,-0.553909253,-0.583220303,0.426726506
1413393887305760512,-1.002762052,0.414043430,1.306534881,0.413422384,-0.553939861,-0.583267063,0.426652196
1413393887355760384,-1.003660208,0.413950739,1.306487656,0.413447915,-0.554031911,-0.583175238,0.426633454
1413393887405760512,-1.004267007,0.413921768,1.306377030,0.413443685,-0.554131324,-0.583156558,0.426533966
1413393887455760384,-1.004648864,0.413885341,1.306419234,0.413310063,-0.554192713,-0.583180192,0.426551395
1413393887505760512,-1.004807749,0.413848409,1.306416997,0.413224049,-0.554157560,-0.583264947,0.426564516
1413393887555760384,-1.004868756,0.413883252,1.306531158,0.413157891,-0.554170802,-0.583245235,0.426638341
1413393887605760512,-1.004828398,0.414030574,1.306698839,0.413385115,-0.554172128,-0.583195069,0.426485065
1413393887655760384,-1.004646725,0.414042057,1.307064512,0.413393484,-0.554245058,-0.582856053,0.426845480
1413393887705760512,-1.004494590,0.413999567,1.306891915,0.413205736,-0.554385492,-0.582907677,0.426774398
1413393887755760384,-1.004444008,0.414009480,1.306994376,0.413276896,-0.554351599,-0.582815423,0.426875503
1413393887805760512,-1.004242076,0.413980524,1.306785168,0.413209662,-0.554380202,-0.583012673,0.426634023
1413393887855760384,-1.004123517,0.413911260,1.306801773,0.413137506,-0.554454600,-0.582928071,0.426722817
1413393887905760512,-1.003961989,0.413926566,1.306539942,0.412998427,-0.554579108,-0.583080869,0.426486825
1413393887955760384,-1.003844991,0.413832747,1.306581147,0.412918498,-0.554627986,-0.582980911,0.426637280
1413393888005760512,-1.003748381,0.413831462,1.306346058,0.412958244,-0.554604303,-0.583072423,0.426504520
1413393888055760384,-1.003781596,0.413785784,1.306360555,0.412804605,-0.554771695,-0.583084266,0.426419351
1413393888105760512,-1.003770717,0.413749194,1.306236911,0.412722694,-0.554774276,-0.583144896,0.426412373
1413393888155760384,-1.003765280,0.413769293,1.306315156,0.412857134,-0.554764174,-0.582995048,0.426500260
1413393888205760512,-1.003787237,0.413718519,1.306185379,0.412693375,-0.554826967,-0.583110241,0.426419585
1413393888255760384,-1.003799398,0.413695317,1.306270069,0.412689825,-0.554918320,-0.583052511,0.426383086
1413393888305760512,-1.003767777,0.413651985,1.306261380,0.412695366,-0.554909625,-0.583079700,0.426351858
1413393888355760384,-1.003758375,0.413613389,1.306428262,0.412624732,-0.554960512,-0.583011000,0.426447927
1413393888405760512,-1.003739308,0.413712386,1.306592336,0.412885168,-0.554896284,-0.582887347,0.426448465
1413393888455760384,-1.003734902,0.413713865,1.306659612,0.412639667,-0.555022889,-0.583010010,0.426353639
1413393888505760512,-1.003662553,0.413827860,1.306748790,0.412587388,-0.555040087,-0.583033785,0.426349335
1413393888555760384,-1.003491211,0.413899676,1.306916449,0.412720084,-0.554899085,-0.582892620,0.426597387
1413393888605760512,-1.003403479,0.414005028,1.306915386,0.412677188,-0.554912121,-0.582897507,0.426615250
1413393888655760384,-1.003550721,0.413980675,1.307186328,0.412621980,-0.554958606,-0.582802395,0.426738112
1413393888705760512,-1.003606841,0.414029566,1.307223308,0.412668305,-0.554897890,-0.582846099,0.426712581
1413393888755760384,-1.003700787,0.414008964,1.307420499,0.412712740,-0.554878276,-0.582674238,0.426929766
1413393888805760512,-1.003727602,0.413991891,1.307372062,0.412745498,-0.554798832,-0.582680636,0.426992608
1413393888855760384,-1.003741401,0.413946238,1.307279545,0.412551444,-0.554965834,-0.582691951,0.426947678
1413393888905760512,-1.003719158,0.414108063,1.307152181,0.412687479,-0.554891937,-0.582676946,0.426932736
1413393888955760384,-1.003621252,0.414017754,1.307349352,0.412700483,-0.554873332,-0.582591864,0.427060436
1413393889005760512,-1.003569972,0.413896094,1.307782237,0.412972209,-0.554639712,-0.582286519,0.427517431
1413393889055760384,-1.003478953,0.413870870,1.307733740,0.413111011,-0.554501767,-0.582427893,0.427369667
1413393889105760512,-1.003550636,0.413669900,1.307948862,0.412793891,-0.554710821,-0.582314411,0.427559394
1413393889155760384,-1.003648140,0.413644028,1.308468432,0.412942382,-0.554740876,-0.581997561,0.427808354
1413393889205760512,-1.003593741,0.413823519,1.308783820,0.412817224,-0.554672031,-0.582059693,0.427933863
1413393889255760384,-1.003735839,0.413886484,1.309470287,0.413143394,-0.554390646,-0.581891741,0.428212039
1413393889305760512,-1.003774018,0.414002409,1.309488125,0.412567048,-0.554498445,-0.582407936,0.427926279
1413393889355760384,-1.003762576,0.414305320,1.309263672,0.411652534,-0.555353681,-0.582938350,0.426974660
1413393889405760512,-1.003471756,0.414622551,1.309336364,0.410638130,-0.556187425,-0.583327975,0.426333611
1413393889455760384,-1.002823374,0.415027029,1.309317618,0.410235595,-0.556855870,-0.583660153,0.425392904
1413393889505760512,-1.001998838,0.415337556,1.309177224,0.408550307,-0.558364311,-0.584313695,0.424138478
1413393889555760384,-1.000856073,0.416080119,1.309051519,0.405482605,-0.561067225,-0.586898838,0.419925208
1413393889605760512,-0.999856322,0.417171358,1.309982515,0.402705586,-0.563693067,-0.589454579,0.415477600
1413393889655760384,-0.998616152,0.419011565,1.312296589,0.400762443,-0.566163953,-0.592458208,0.409684165
1413393889705760512,-0.997974940,0.421193971,1.317138117,0.401606826,-0.566367390,-0.595565818,0.404031302
1413393889755760384,-0.997711765,0.423476986,1.325091073,0.401638812,-0.566931650,-0.599322319,0.397602221
1413393889805760512,-0.998713621,0.425524431,1.337733310,0.402730494,-0.566805175,-0.601651392,0.393135658
1413393889855760384,-1.000943245,0.427165778,1.354276203,0.405039224,-0.565464160,-0.604972375,0.387558946
1413393889905760512,-1.004683383,0.428003063,1.375440236,0.409281222,-0.562353053,-0.607862665,0.383080808
1413393889955760384,-1.010478199,0.427524568,1.400896264,0.415993834,-0.557858202,-0.608762645,0.380987399
1413393890005760512,-1.017754887,0.425049607,1.429680156,0.422865031,-0.552708474,-0.609030525,0.380500103
1413393890055760384,-1.026133033,0.420201327,1.461215890,0.426566505,-0.550579708,-0.606541819,0.383418863
1413393890105760512,-1.035110353,0.412991290,1.494068885,0.426610885,-0.551070038,-0.602788396,0.388550017
1413393890155760384,-1.044397986,0.404059586,1.525481594,0.426266904,-0.551827934,-0.598603712,0.394279157
1413393890205760512,-1.053848279,0.393860204,1.552526111,0.424964157,-0.553263812,-0.595043941,0.399032992
1413393890255760384,-1.063644158,0.382688699,1.574639302,0.423852946,-0.554340497,-0.591948363,0.403301909
1413393890305760512,-1.073595056,0.370862190,1.591657204,0.422183371,-0.555938295,-0.589354750,0.406638405
1413393890355760384,-1.083537451,0.358569821,1.603348025,0.420592750,-0.557378845,-0.587640197,0.408790363
1413393890405760512,-1.093468461,0.345828624,1.609631193,0.418996047,-0.558714067,-0.586067943,0.410859184
1413393890455760384,-1.103535180,0.332822321,1.611715982,0.418923726,-0.559019468,-0.583326030,0.414404258
1413393890505760512,-1.113789660,0.319466261,1.611625771,0.421442577,-0.557242415,-0.578607150,0.420809709
1413393890555760384,-1.123797196,0.306185079,1.612401204,0.425729337,-0.553801662,-0.572733532,0.428992485
1413393890605760512,-1.132583608,0.293345458,1.613402183,0.430807823,-0.550264085,-0.568380219,0.434232637
1413393890655760384,-1.139381273,0.280846295,1.613746878,0.432527566,-0.549064909,-0.568072974,0.434443007
1413393890705760512,-1.144215850,0.268479286,1.613955513,0.431057498,-0.550293483,-0.570511288,0.431141955
1413393890755760384,-1.147329960,0.256163561,1.614872156,0.428796928,-0.551970729,-0.574031450,0.426555275
1413393890805760512,-1.149225520,0.243781375,1.616888391,0.425751685,-0.554271291,-0.577310605,0.422174495
1413393890855760384,-1.150358684,0.231548304,1.619994106,0.423689463,-0.556056178,-0.580152435,0.417985548
1413393890905760512,-1.150961974,0.219058443,1.624357900,0.421728883,-0.557533099,-0.581970132,0.415466434
1413393890955760384,-1.151393435,0.206354465,1.629677443,0.420946132,-0.558090047,-0.583731853,0.413033869
1413393891005760512,-1.151835459,0.193322258,1.636025837,0.420184755,-0.558738680,-0.584860101,0.411332617
1413393891055760384,-1.152329293,0.179878435,1.643245932,0.419936470,-0.558576549,-0.586195970,0.409902287
1413393891105760512,-1.153069926,0.166075014,1.651877448,0.420101137,-0.558460229,-0.585874154,0.410351902
1413393891155760384,-1.153705663,0.151910621,1.661189810,0.419023222,-0.558965642,-0.585919248,0.410701334
1413393891205760512,-1.154473320,0.137603326,1.670724993,0.419121728,-0.558661544,-0.585548457,0.411542538
1413393891255760384,-1.154895862,0.123084321,1.677329472,0.419661325,-0.558120346,-0.584457138,0.413274613
1413393891305760512,-1.155859159,0.108380705,1.680617830,0.424089831,-0.554536585,-0.581008873,0.418408509
1413393891355760384,-1.157243862,0.093462897,1.681826475,0.435520951,-0.545518684,-0.571525343,0.431381095
1413393891405760512,-1.157336085,0.078504916,1.681031297,0.450018297,-0.533442568,-0.557513922,0.449556209
1413393891455760384,-1.153713638,0.063287756,1.678148959,0.463476273,-0.520735422,-0.542941766,0.468229221
1413393891505760512,-1.145114182,0.048470936,1.673886198,0.474090582,-0.510788835,-0.531383293,0.481627120
1413393891555760384,-1.130450328,0.034032647,1.669121186,0.479431798,-0.504596733,-0.524403436,0.490436871
1413393891605760512,-1.108730391,0.020557203,1.664060955,0.483877046,-0.500843160,-0.523154518,0.491251956
1413393891655760384,-1.079833735,0.007346732,1.660415386,0.483764295,-0.500702535,-0.522642003,0.492051232
1413393891705760512,-1.043770762,-0.005263522,1.657663871,0.484022521,-0.500575668,-0.523190735,0.491342706
1413393891755760384,-1.001819759,-0.017508814,1.657147225,0.483266629,-0.501058327,-0.524201488,0.490516786
1413393891805760512,-0.953484257,-0.029130025,1.658647261,0.482517124,-0.502260821,-0.525735864,0.488378024
1413393891855760384,-0.897943398,-0.040367428,1.661438819,0.479998214,-0.505091755,-0.529046394,0.484348991
1413393891905760512,-0.835954932,-0.051231290,1.665166745,0.474106986,-0.511115135,-0.535500628,0.476679097
1413393891955760384,-0.768095378,-0.061768619,1.669254040,0.464462432,-0.520353214,-0.544885399,0.465410661
1413393892005760512,-0.695568833,-0.072116219,1.674056944,0.451863924,-0.531565006,-0.556386733,0.451321882
1413393892055760384,-0.619755093,-0.082466914,1.680331899,0.440078593,-0.541506056,-0.567069298,0.437646472
1413393892105760512,-0.542352067,-0.092905842,1.688367272,0.430579145,-0.549402741,-0.575280651,0.426392309
1413393892155760384,-0.464517562,-0.103440602,1.697933468,0.423997065,-0.555052479,-0.581448890,0.417205492
