timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403715274312143104,0.885808544,2.098290772,0.924326432,0.430876259,-0.622619367,0.542232803,-0.364244918
1403715274362142976,0.886142814,2.097453211,0.924211880,0.430856429,-0.622524634,0.542264427,-0.364383190
1403715274412143104,0.886403326,2.096813235,0.924143899,0.430753716,-0.622592032,0.542292080,-0.364348321
1403715274462142976,0.886591264,2.096396690,0.924097838,0.430800404,-0.622440974,0.542409632,-0.364376231
1403715274512143104,0.886772592,2.096134910,0.924111331,0.430801174,-0.622651756,0.542123299,-0.364441308
1403715274562142976,0.886836079,2.096041335,0.924081526,0.430917446,-0.622611135,0.542214301,-0.364237809
1403715274612143104,0.886874806,2.095976830,0.924096839,0.430987221,-0.622654341,0.542099672,-0.364252018
1403715274662142976,0.886905258,2.095951193,0.924128815,0.430896483,-0.622696994,0.542006925,-0.364424434
1403715274712143104,0.886846352,2.096044693,0.924175909,0.431120603,-0.622513519,0.542048413,-0.364411117
1403715274762142976,0.886821498,2.096142404,0.924175004,0.431021751,-0.622500084,0.542089546,-0.364489807
1403715274812143104,0.886825882,2.096262945,0.924164145,0.431052081,-0.622423735,0.542173513,-0.364459435
1403715274862142976,0.886767539,2.096358245,0.924169389,0.431117726,-0.622345311,0.542208477,-0.364463700
1403715274912143104,0.886748551,2.096552837,0.924138795,0.431132470,-0.622331879,0.542247448,-0.364411212
1403715274962142976,0.886752449,2.096715862,0.924106744,0.431204959,-0.622291384,0.542332162,-0.364268504
1403715275012143104,0.886711936,2.096872138,0.924138378,0.431245024,-0.622229658,0.542387214,-0.364244550
1403715275062142976,0.886637557,2.097050340,0.924143738,0.431294328,-0.622207699,0.542398804,-0.364206424
1403715275112143104,0.886629404,2.097170447,0.924128285,0.431335662,-0.622180647,0.542459782,-0.364112859
1403715275162142976,0.886609398,2.097231332,0.924141576,0.431310784,-0.622186274,0.542485809,-0.364093937
1403715275212143104,0.886569430,2.097267225,0.924184439,0.431385921,-0.622125343,0.542505890,-0.364079118
1403715275262142976,0.886568444,2.097316704,0.924168719,0.431427448,-0.622082647,0.542585180,-0.363984697
1403715275312143104,0.886559932,2.097345956,0.924150031,0.431465190,-0.622045749,0.542623887,-0.363945317
1403715275362142976,0.886540576,2.097365356,0.924127156,0.431457313,-0.622059208,0.542631349,-0.363920525
1403715275412143104,0.886532461,2.097352041,0.924094588,0.431476950,-0.622036375,0.542654097,-0.363902350
1403715275462142976,0.886526562,2.097323924,0.924093843,0.431490832,-0.622014065,0.542650723,-0.363929055
1403715275512143104,0.886540475,2.097312787,0.924095021,0.431505253,-0.621969578,0.542699858,-0.363914721
1403715275562142976,0.886538746,2.097261240,0.924063401,0.431529857,-0.621918655,0.542733047,-0.363923081
1403715275612143104,0.886502459,2.097186978,0.924016671,0.431503414,-0.621923216,0.542777589,-0.363880209
1403715275662142976,0.886473291,2.097155053,0.923976742,0.431537849,-0.621903854,0.542804021,-0.363833032
1403715275712143104,0.886490219,2.097149937,0.923918660,0.431559499,-0.621945373,0.542779196,-0.363773413
