timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403715888384058112,0.898059000,2.028148000,0.955674000,0.051145995,0.827885918,-0.050831995,0.556241945
1403715888434057984,0.898305000,2.027639000,0.955350000,0.051137972,0.827909541,-0.050862972,0.556204691
1403715888484058112,0.898479001,2.027254998,0.955091999,0.051115982,0.827937701,-0.050851982,0.556165799
1403715888534057984,0.898602000,2.027007000,0.954911000,0.051050976,0.827944617,-0.050859976,0.556160743
1403715888584058112,0.898682000,2.026851000,0.954783000,0.051068015,0.827987244,-0.050866015,0.556095164
1403715888634057984,0.898715000,2.026779000,0.954720000,0.051057977,0.827995633,-0.050907977,0.556079754
1403715888684058112,0.898716000,2.026764000,0.954709000,0.051071987,0.828016799,-0.050897988,0.556047865
1403715888734057984,0.898683000,2.026782000,0.954707000,0.051030020,0.828029331,-0.050918020,0.556031222
1403715888784058112,0.898623000,2.026821000,0.954716000,0.051031021,0.828058335,-0.050893021,0.555990225
1403715888834057984,0.898573000,2.026875000,0.954734000,0.051019987,0.828081782,-0.050908987,0.555954853
1403715888884058112,0.898550000,2.026923000,0.954729000,0.051011997,0.828104958,-0.050909997,0.555920972
1403715888934057984,0.898533000,2.026959000,0.954749000,0.050992025,0.828119406,-0.050921025,0.555900272
1403715888984058112,0.898492000,2.026970000,0.954767000,0.050982981,0.828136693,-0.050937981,0.555873794
1403715889034057984,0.898466000,2.026986000,0.954782000,0.051003000,0.828151993,-0.050918000,0.555850995
1403715889084058112,0.898466000,2.027025000,0.954794000,0.051011995,0.828171912,-0.050923995,0.555819941
1403715889134057984,0.898473000,2.027043000,0.954800000,0.051020022,0.828196351,-0.050930022,0.555782236
1403715889184058112,0.898471000,2.027061000,0.954820000,0.051015003,0.828189048,-0.050936003,0.555793032
1403715889234057984,0.898481000,2.027062000,0.954808000,0.051041011,0.828216179,-0.050937011,0.555750120
1403715889284058112,0.898467000,2.027070000,0.954791000,0.051049001,0.828233021,-0.050940001,0.555724014
1403715889334057984,0.898453000,2.027081000,0.954759000,0.051038006,0.828244104,-0.050912006,0.555711070
1403715889384058112,0.898431000,2.027072000,0.954764000,0.051043986,0.828256765,-0.050898986,0.555692843
1403715889434057984,0.898425000,2.027038000,0.954775000,0.051074022,0.828255364,-0.050920022,0.555690244
1403715889484058112,0.898431000,2.027029000,0.954768000,0.051073989,0.828251822,-0.050937989,0.555693880
1403715889534057984,0.898449000,2.027059000,0.954771000,0.051064991,0.828246862,-0.050950992,0.555700907
1403715889584058112,0.898451000,2.027096000,0.954771000,0.051072984,0.828256740,-0.050935984,0.555686826
1403715889634057984,0.898469000,2.027121000,0.954784000,0.051064983,0.828252731,-0.050921983,0.555694820
1403715889684058112,0.898483000,2.027125000,0.954802000,0.051081020,0.828257322,-0.050936020,0.555685216
1403715889734057984,0.898437000,2.027223000,0.954810000,0.050903976,0.828275604,-0.050842976,0.555682734
1403715889784058112,0.898367000,2.027194000,0.954800000,0.050953981,0.828315687,-0.050936981,0.555609790
1403715889834057984,0.898320000,2.027165000,0.954862000,0.051079977,0.828175630,-0.050982977,0.555802751
1403715889884058112,0.898302000,2.027146000,0.954857000,0.051057990,0.828141832,-0.051050990,0.555848887
1403715889934057984,0.898323000,2.027111000,0.954863000,0.051238971,0.828082531,-0.051277971,0.555899685
1403715889984058112,0.898323000,2.027064001,0.954875000,0.051335001,0.828113071,-0.051346003,0.555839048
1403715890034057984,0.898346000,2.027037000,0.954890000,0.051196979,0.828161666,-0.051438979,0.555770776
1403715890084058112,0.898356000,2.026967000,0.954890000,0.051178997,0.828173959,-0.051353997,0.555761973
1403715890134057984,0.898352000,2.026900000,0.954890000,0.051081979,0.828194655,-0.051529979,0.555723768
1403715890184058112,0.898358001,2.026853002,0.954912000,0.051046984,0.828196870,-0.051332984,0.555741914
1403715890234057984,0.898356000,2.026830000,0.954901000,0.051124990,0.828175842,-0.051334990,0.555765894
1403715890284058112,0.898374000,2.026852000,0.954869000,0.051044020,0.828317333,-0.051413021,0.555555223
