timestamp_ns,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403715888384058112,0.908030272,2.091356808,0.930122498,0.346998609,-0.547798499,0.620929024,-0.440404266
1403715888434057984,0.908276893,2.090848750,0.929801070,0.346977673,-0.547794040,0.620967463,-0.440372109
1403715888484058112,0.908445850,2.090465955,0.929544087,0.346965942,-0.547822389,0.620979327,-0.440329354
1403715888534057984,0.908564883,2.090221555,0.929370446,0.347008560,-0.547822259,0.620990519,-0.440280146
1403715888584058112,0.908642850,2.090064976,0.929240218,0.346950011,-0.547848941,0.621024049,-0.440245792
1403715888634057984,0.908678828,2.089994066,0.929181078,0.346945842,-0.547825709,0.621059813,-0.440227536
1403715888684058112,0.908677824,2.089978326,0.929167466,0.346913426,-0.547848023,0.621067158,-0.440214953
1403715888734057984,0.908643099,2.089998876,0.929171106,0.346931333,-0.547843389,0.621090534,-0.440173625
1403715888784058112,0.908578005,2.090037695,0.929177671,0.346901890,-0.547882015,0.621092753,-0.440145621
1403715888834057984,0.908526887,2.090092615,0.929197512,0.346884579,-0.547887969,0.621120423,-0.440112806
1403715888884058112,0.908501433,2.090141191,0.929192981,0.346866304,-0.547904185,0.621137230,-0.440083301
1403715888934057984,0.908483019,2.090178473,0.929215604,0.346865777,-0.547907109,0.621155274,-0.440054608
1403715888984058112,0.908441675,2.090190262,0.929235424,0.346853327,-0.547907872,0.621179374,-0.440029452
1403715889034057984,0.908413536,2.090205048,0.929246583,0.346823160,-0.547932877,0.621175492,-0.440027575
1403715889084058112,0.908412981,2.090243760,0.929257656,0.346794745,-0.547943115,0.621193407,-0.440011930
1403715889134057984,0.908418968,2.090261552,0.929262746,0.346762316,-0.547956628,0.621214476,-0.439990916
1403715889184058112,0.908417912,2.090279848,0.929283845,0.346773460,-0.547947153,0.621213747,-0.439994961
1403715889234057984,0.908427297,2.090279638,0.929268612,0.346724601,-0.547966022,0.621232900,-0.439982924
1403715889284058112,0.908412636,2.090287350,0.929250641,0.346700428,-0.547976132,0.621246564,-0.439970089
1403715889334057984,0.908394037,2.090298664,0.929217627,0.346699385,-0.548003893,0.621234417,-0.439953485
1403715889384058112,0.908369950,2.090289264,0.929220826,0.346682374,-0.548022194,0.621233824,-0.439944931
1403715889434057984,0.908368196,2.090253911,0.929230130,0.346658945,-0.548006229,0.621247489,-0.439963982
1403715889484058112,0.908376376,2.090245108,0.929224467,0.346661359,-0.547991060,0.621257830,-0.439966373
1403715889534057984,0.908395587,2.090275714,0.929229438,0.346672602,-0.547978398,0.621263759,-0.439964912
1403715889584058112,0.908395668,2.090312167,0.929227336,0.346657108,-0.547996052,0.621259809,-0.439960710
1403715889634057984,0.908412050,2.090337400,0.929240283,0.346668594,-0.548002999,0.621247169,-0.439960855
1403715889684058112,0.908428137,2.090340744,0.929257471,0.346650250,-0.547996396,0.621260147,-0.439965208
1403715889734057984,0.908359447,2.090447148,0.929277450,0.346775453,-0.548076103,0.621208540,-0.439840108
1403715889784058112,0.908298909,2.090416863,0.929267948,0.346687349,-0.548039066,0.621302541,-0.439822937
1403715889834057984,0.908277166,2.090380876,0.929322484,0.346733610,-0.547904028,0.621237183,-0.440046977
1403715889884058112,0.908267808,2.090363662,0.929325277,0.346781194,-0.547831911,0.621262497,-0.440063531
1403715889934057984,0.908329297,2.090321392,0.929329114,0.346686002,-0.547628458,0.621381053,-0.440224347
1403715889984058112,0.908339858,2.090270274,0.929335059,0.346574098,-0.547602367,0.621449468,-0.440248341
1403715890034057984,0.908359360,2.090252028,0.929370365,0.346623150,-0.547573515,0.621550720,-0.440102647
1403715890084058112,0.908358279,2.090182045,0.929366062,0.346630578,-0.547642139,0.621498935,-0.440084541
1403715890134057984,0.908364515,2.090122434,0.929388385,0.346670868,-0.547534534,0.621639534,-0.439988106
1403715890184058112,0.908347578,2.090074961,0.929400215,0.346710579,-0.547674433,0.621501276,-0.439978015
1403715890234057984,0.908352661,2.090047705,0.929381448,0.346671984,-0.547657193,0.621487315,-0.440049601
1403715890284058112,0.908361086,2.090075798,0.929360797,0.346579911,-0.547706055,0.621641414,-0.439843603
1403715890334057984,0.908349835,2.090123540,0.929345550,0.346548814,-0.547895002,0.621516452,-0.439809375
1403715890384058112,0.908381290,2.090157696,0.929356027,0.346669575,-0.547832022,0.621573059,-0.439712649
1403715890434057984,0.908419841,2.090199541,0.929283852,0.346533082,-0.548030436,0.621565760,-0.439583291
1403715890484058112,0.908415166,2.090273454,0.929282111,0.346599059,-0.548114226,0.621473537,-0.439557198
1403715890534057984,0.908428927,2.090335835,0.929275827,0.346511023,-0.548023220,0.621567031,-0.439607880
1403715890584058112,0.908454043,2.090382240,0.929284838,0.346288929,-0.548087843,0.621635814,-0.439605060
1403715890634057984,0.908449240,2.090400531,0.929257838,0.346145368,-0.548219837,0.621519239,-0.439718354
